17903 196972
13928 9 0.1
14115 9 0.4
14143 9 0.4
14374 9 0.7
14632 9 0.4
14901 9 0.5
14937 9 0.2
14961 9 0.4
15080 9 0.9
15318 9 0.8
16662 9 0.7
16671 9 0.7
16754 9 0.7
16755 9 0.1
17239 9 0.9
17844 9 0.8
5251 10 0.5
10009 10 0.2
12236 10 0.5
12543 10 0.5
13489 10 0.3
1775 11 0.4
8679 11 0.5
10362 11 0.8
10765 11 0.3
11019 11 0.1
11196 11 0.1
16008 11 0.4
16493 11 0.6
17710 11 0.4
206 12 0.7
568 12 0.6
944 12 0.6
3039 12 0.7
4037 12 0.5
7875 12 0.8
8025 12 0.7
8888 12 0.7
8890 12 0.3
8892 12 0.8
9075 12 0.8
9747 12 0.2
10256 12 0.7
10898 12 0.6
10995 12 0.3
11779 12 0.5
14158 12 0.8
14468 12 0.3
14799 12 0.2
15144 12 0.9
15867 12 0.4
17799 12 0.4
398 13 0.7
1070 13 0.3
1270 13 0.7
3433 13 0.4
5032 13 0.3
6457 13 0.1
6934 13 0.9
7339 13 0.3
7782 13 0.7
7824 13 0.4
8417 13 0.6
8675 13 0.8
8883 13 0.7
9726 13 0.5
10198 13 0.2
12107 13 0.6
12840 13 0.6
14208 13 0.6
14601 13 0.1
16266 13 0.8
17217 13 0.2
17412 13 0.2
17600 13 0.4
15 14 0.1
10667 14 0.7
11050 14 0.2
12036 14 0.4
10667 15 0.7
12036 15 0.6
3920 16 0.2
4471 16 0.6
4708 16 0.7
5938 16 0.6
11431 16 0.7
173 17 0.6
289 17 0.8
508 17 0.7
1211 17 0.3
3413 17 0.8
3646 17 0.4
4593 17 0.2
5378 17 0.5
5846 17 0.6
9364 17 0.5
9398 17 0.2
10679 17 0.4
11271 17 0.1
11946 17 0.3
14063 17 0.7
14088 17 0.7
14428 17 0.7
15975 17 0.7
16301 17 0.5
2477 18 0.7
2945 18 0.8
3618 18 0.2
5060 18 0.4
5574 18 0.4
5669 18 0.1
5815 18 0.6
5968 18 0.4
6306 18 0.7
6457 18 0.4
6643 18 0.6
6934 18 0.4
7346 18 0.3
9551 18 0.1
9942 18 0.5
9944 18 0.4
10102 18 0.5
10148 18 0.3
10370 18 0.6
10691 18 0.5
10731 18 0.4
11581 18 0.9
11922 18 0.7
12184 18 0.4
12438 18 0.4
13525 18 0.7
14309 18 0.7
15191 18 0.8
16197 18 0.4
100 19 0.5
7892 19 0.2
10669 19 0.8
11773 19 0.7
13302 19 0.6
16921 19 0.1
1360 20 0.9
4260 20 0.1
5766 20 0.2
6672 20 0.9
8475 20 0.2
13812 20 0.2
17243 20 0.8
173 21 0.5
3022 21 0.6
5253 21 0.8
6981 21 0.6
7572 21 0.7
12033 21 0.2
14342 21 0.2
14622 21 0.6
17556 21 0.2
17678 21 0.6
1093 22 0.8
1206 22 0.8
1641 22 0.7
2063 22 0.5
2412 22 0.2
3332 22 0.6
3468 22 0.2
3839 22 0.1
3846 22 0.7
4851 22 0.2
5001 22 0.5
5003 22 0.1
5765 22 0.9
6357 22 0.7
6379 22 0.8
6566 22 0.1
6751 22 0.6
6763 22 0.8
7413 22 0.6
7500 22 0.5
7529 22 0.4
7605 22 0.6
7675 22 0.5
7710 22 0.2
7933 22 0.2
7965 22 0.3
8273 22 0.1
8807 22 0.7
9827 22 0.9
9938 22 0.3
9979 22 0.3
10015 22 0.2
10017 22 0.1
10381 22 0.5
11007 22 0.2
11116 22 0.6
11140 22 0.4
11372 22 0.6
11392 22 0.4
11400 22 0.4
11620 22 0.2
12343 22 0.4
12377 22 0.6
12940 22 0.6
13084 22 0.5
13197 22 0.6
13289 22 0.7
13723 22 0.2
13841 22 0.3
13842 22 0.2
13854 22 0.7
13859 22 0.1
14044 22 0.6
14047 22 0.3
14415 22 0.9
14855 22 0.6
15473 22 0.8
15478 22 0.2
15665 22 0.3
15856 22 0.9
15938 22 0.3
16219 22 0.8
16976 22 0.9
17230 22 0.7
17510 22 0.3
17523 22 0.7
17546 22 0.7
17587 22 0.7
17624 22 0.6
17657 22 0.2
400 23 0.2
554 23 0.7
5004 23 0.2
5017 23 0.5
6099 23 0.5
7049 23 0.8
7140 23 0.4
7203 23 0.2
9543 23 0.5
9624 23 0.4
10018 23 0.5
10022 23 0.6
10023 23 0.6
10026 23 0.2
10031 23 0.2
10592 23 0.8
10603 23 0.6
10676 23 0.5
10896 23 0.7
11366 23 0.2
11478 23 0.8
11749 23 0.4
11757 23 0.7
13795 23 0.3
13990 23 0.9
14029 23 0.2
14451 23 0.9
14621 23 0.1
15024 23 0.3
15387 23 0.3
15535 23 0.7
15696 23 0.3
15716 23 0.7
16348 23 0.2
16927 23 0.7
17499 23 0.8
17500 23 0.7
17513 23 0.7
17514 23 0.6
17519 23 0.1
17523 23 0.2
17533 23 0.8
17610 23 0.2
17619 23 0.3
141 24 0.1
1107 24 0.6
1556 24 0.7
2640 24 0.7
2721 24 0.4
6597 24 0.4
6698 24 0.7
8743 24 0.6
10910 24 0.8
10914 24 0.2
12989 24 0.8
13460 24 0.1
14146 24 0.1
14234 24 0.1
15216 24 0.8
15963 24 0.8
16457 24 0.5
17039 24 0.8
5022 25 0.4
10627 25 0.2
11725 25 0.5
15603 25 0.2
4906 26 0.6
8155 26 0.7
14014 26 0.8
17146 26 0.3
17162 26 0.6
397 27 0.5
855 27 0.1
1497 27 0.9
1714 27 0.7
2030 27 0.7
2855 27 0.8
3319 27 0.2
4594 27 0.8
5524 27 0.2
6075 27 0.8
6092 27 0.8
6397 27 0.6
6518 27 0.4
7831 27 0.7
9484 27 0.8
9518 27 0.8
10047 27 0.7
10637 27 0.1
11442 27 0.3
11930 27 0.3
12084 27 0.3
12299 27 0.8
13123 27 0.4
13166 27 0.8
14355 27 0.7
14737 27 0.2
14973 27 0.7
15090 27 0.6
15209 27 0.7
15797 27 0.5
16187 27 0.3
16917 27 0.7
17148 27 0.2
17400 27 0.8
17783 27 0.1
5913 28 0.7
8196 28 0.7
8372 28 0.2
10672 28 0.5
11511 28 0.3
13094 28 0.3
15203 28 0.6
368 29 0.1
699 29 0.8
1288 29 0.1
1533 29 0.7
1666 29 0.6
1741 29 0.3
1753 29 0.3
2111 29 0.4
2575 29 0.4
2576 29 0.5
2866 29 0.2
2938 29 0.3
3141 29 0.2
3527 29 0.4
3696 29 0.9
3876 29 0.7
4237 29 0.8
4460 29 0.1
4860 29 0.7
5482 29 0.3
5967 29 0.5
6079 29 0.6
6282 29 0.9
6907 29 0.3
7527 29 0.2
8635 29 0.4
8806 29 0.5
8951 29 0.3
10609 29 0.4
10750 29 0.4
10777 29 0.2
11430 29 0.4
11685 29 0.2
11693 29 0.3
12256 29 0.5
12322 29 0.4
12845 29 0.3
12865 29 0.7
13127 29 0.1
13280 29 0.2
13656 29 0.3
14684 29 0.2
15304 29 0.5
16271 29 0.2
16940 29 0.3
2173 30 0.8
2744 30 0.2
3889 30 0.6
5128 30 0.6
7127 30 0.1
8819 30 0.3
9115 30 0.3
9181 30 0.6
12149 30 0.2
15370 30 0.4
831 31 0.4
968 31 0.3
1442 31 0.4
2191 31 0.1
2945 31 0.8
4571 31 0.4
4714 31 0.2
5280 31 0.3
6265 31 0.2
6934 31 0.5
7980 31 0.7
8318 31 0.1
8883 31 0.2
10263 31 0.7
11244 31 0.7
11823 31 0.1
12048 31 0.9
12056 31 0.1
12681 31 0.9
14036 31 0.8
17239 31 0.5
17440 31 0.7
10157 32 0.4
943 33 0.3
3140 33 0.3
4333 33 0.2
8184 33 0.6
9081 33 0.5
9083 33 0.2
11671 33 0.4
4987 34 0.4
6191 34 0.3
6296 34 0.7
7399 34 0.8
7525 34 0.5
8004 34 0.3
8026 34 0.8
8125 34 0.6
8951 34 0.3
9134 34 0.3
11396 34 0.6
13075 34 0.4
14218 34 0.8
99 35 0.8
244 35 0.6
813 35 0.2
894 35 0.6
1103 35 0.3
1257 35 0.3
1524 35 0.3
1794 35 0.4
1851 35 0.7
1918 35 0.4
1939 35 0.3
2082 35 0.1
2178 35 0.9
2367 35 0.5
2399 35 0.3
2413 35 0.1
2689 35 0.7
3037 35 0.3
3225 35 0.8
3254 35 0.9
3278 35 0.7
3286 35 0.8
3447 35 0.6
3689 35 0.7
3771 35 0.2
4185 35 0.4
4252 35 0.7
4260 35 0.8
4370 35 0.4
4431 35 0.4
4635 35 0.5
4694 35 0.3
4964 35 0.4
5506 35 0.8
5561 35 0.5
5635 35 0.5
5761 35 0.3
5846 35 0.3
6146 35 0.7
6275 35 0.2
6545 35 0.8
6717 35 0.3
6946 35 0.4
7119 35 0.1
7450 35 0.4
7936 35 0.7
7943 35 0.8
8645 35 0.6
8929 35 0.6
9044 35 0.3
9105 35 0.2
9119 35 0.9
9413 35 0.5
9497 35 0.7
9661 35 0.3
9906 35 0.7
9933 35 0.7
9957 35 0.1
10145 35 0.4
10191 35 0.4
10227 35 0.4
10319 35 0.3
10375 35 0.9
10856 35 0.4
10906 35 0.4
10976 35 0.6
11023 35 0.3
11279 35 0.5
11289 35 0.2
11578 35 0.4
11654 35 0.4
12124 35 0.8
12248 35 0.1
12298 35 0.4
12326 35 0.3
12327 35 0.5
12591 35 0.2
12642 35 0.3
12799 35 0.6
12863 35 0.7
12927 35 0.7
13363 35 0.7
13453 35 0.2
13656 35 0.5
13777 35 0.1
13967 35 0.3
14083 35 0.8
14114 35 0.8
14582 35 0.2
14885 35 0.7
14886 35 0.4
14891 35 0.4
14911 35 0.8
15002 35 0.9
15007 35 0.2
15323 35 0.5
15649 35 0.1
15724 35 0.7
15725 35 0.8
15842 35 0.5
16165 35 0.3
17029 35 0.8
17167 35 0.2
17272 35 0.6
17279 35 0.6
17314 35 0.6
17571 35 0.3
3127 36 0.3
1842 37 0.3
4670 37 0.8
10959 37 0.8
16222 37 0.1
17385 37 0.6
42 38 0.5
268 38 0.7
851 38 0.8
1164 38 0.6
1473 38 0.3
2697 38 0.2
3406 38 0.6
5743 38 0.3
6077 38 0.3
7009 38 0.5
7031 38 0.6
7283 38 0.7
7648 38 0.7
7708 38 0.5
8074 38 0.8
8415 38 0.6
8746 38 0.3
8787 38 0.9
9658 38 0.1
11155 38 0.2
11466 38 0.8
12257 38 0.3
12923 38 0.9
13176 38 0.3
14707 38 0.4
15590 38 0.7
15596 38 0.7
15878 38 0.5
16888 38 0.7
17579 38 0.3
17609 38 0.6
8498 39 0.5
1205 40 0.4
1272 40 0.9
2390 40 0.5
3128 40 0.7
3736 40 0.2
5735 40 0.4
11101 40 0.7
17000 40 0.8
17321 40 0.8
3042 41 0.8
3044 41 0.6
3406 41 0.6
4057 41 0.6
10902 41 0.4
12040 41 0.5
12679 41 0.7
13786 41 0.8
3406 42 0.1
7648 42 0.7
653 43 0.8
1952 43 0.4
3027 43 0.2
3303 43 0.2
3792 43 0.3
4484 43 0.2
4716 43 0.7
5185 43 0.8
5233 43 0.2
5807 43 0.9
5945 43 0.1
6288 43 0.7
6295 43 0.7
6880 43 0.3
7015 43 0.5
9164 43 0.6
10496 43 0.8
10783 43 0.8
10785 43 0.8
11337 43 0.8
11503 43 0.1
11768 43 0.6
12868 43 0.6
13171 43 0.4
13881 43 0.3
14023 43 0.7
14080 43 0.8
14353 43 0.3
14713 43 0.4
14995 43 0.7
16046 43 0.2
16416 43 0.2
16704 43 0.6
16861 43 0.1
17849 43 0.5
79 44 0.3
775 44 0.4
879 44 0.6
1291 44 0.2
1562 44 0.4
1707 44 0.2
1713 44 0.6
2087 44 0.3
4608 44 0.6
6161 44 0.3
6843 44 0.7
7236 44 0.6
8882 44 0.8
11676 44 0.9
12080 44 0.8
12955 44 0.7
13317 44 0.3
14921 44 0.5
15343 44 0.6
17284 44 0.5
17427 44 0.7
1168 45 0.7
1446 45 0.5
1790 45 0.6
2317 45 0.2
2492 45 0.3
2688 45 0.9
2922 45 0.9
3245 45 0.3
3322 45 0.2
3426 45 0.6
3543 45 0.8
4238 45 0.3
4641 45 0.8
4824 45 0.7
4842 45 0.4
5410 45 0.6
5501 45 0.4
5782 45 0.4
6651 45 0.2
6857 45 0.6
7501 45 0.1
7908 45 0.5
7910 45 0.3
8080 45 0.7
8112 45 0.8
8772 45 0.6
8897 45 0.7
9257 45 0.6
9719 45 0.4
10054 45 0.6
11288 45 0.7
11382 45 0.9
11724 45 0.2
14791 45 0.3
14795 45 0.3
14906 45 0.9
14979 45 0.9
15006 45 0.7
15012 45 0.2
15708 45 0.5
15918 45 0.3
16588 45 0.8
17193 45 0.5
17225 45 0.2
17609 45 0.1
17782 45 0.5
4645 46 0.5
6477 46 0.2
8990 46 0.5
689 47 0.5
1157 47 0.7
1284 47 0.7
3425 47 0.6
3809 47 0.3
7063 47 0.6
8442 47 0.8
9455 47 0.4
10736 47 0.4
11318 47 0.3
12827 47 0.9
13531 47 0.9
1421 48 0.2
3939 48 0.4
4843 48 0.6
5954 48 0.8
8067 48 0.7
9039 48 0.5
9858 48 0.8
10510 48 0.4
10815 48 0.5
13742 48 0.1
517 49 0.3
4102 49 0.6
13987 49 0.2
4207 50 0.8
5752 50 0.8
8548 50 0.5
11036 50 0.7
16988 50 0.7
4688 51 0.8
138 52 0.8
2896 52 0.5
3243 52 0.4
3965 52 0.5
5949 52 0.7
6253 52 0.7
7615 52 0.3
9280 52 0.6
10099 52 0.7
10517 52 0.7
11193 52 0.4
12287 52 0.3
12409 52 0.2
12442 52 0.7
12800 52 0.7
15494 52 0.8
17299 52 0.1
2288 53 0.6
2406 53 0.8
4867 53 0.7
5167 53 0.2
8474 53 0.5
12262 53 0.4
1367 54 0.6
2767 54 0.3
3258 54 0.8
4017 54 0.4
4865 54 0.8
5680 54 0.8
7407 54 0.7
7485 54 0.8
8405 54 0.4
9616 54 0.6
11038 54 0.7
11090 54 0.4
12690 54 0.3
12882 54 0.7
12992 54 0.8
13060 54 0.1
13064 54 0.2
14535 54 0.1
14801 54 0.5
15173 54 0.2
15446 54 0.6
16404 54 0.4
16738 54 0.2
1458 55 0.9
2589 55 0.3
8573 55 0.8
10697 55 0.9
13333 56 0.7
3963 57 0.7
5114 57 0.2
5423 57 0.9
6026 57 0.5
7832 57 0.6
7988 57 0.6
10315 57 0.7
11439 57 0.9
15549 57 0.7
16111 57 0.3
4307 58 0.7
7796 58 0.3
13351 58 0.9
13352 58 0.6
16445 59 0.4
1488 60 0.8
3370 60 0.6
3599 60 0.4
4089 60 0.3
5668 60 0.4
5887 60 0.6
7439 60 0.6
8255 60 0.8
9491 60 0.2
10657 60 0.7
11912 60 0.9
15264 60 0.1
4470 61 0.8
4900 61 0.2
5294 61 0.6
6736 61 0.8
9250 61 0.3
9828 61 0.5
14057 61 0.4
14368 61 0.3
1861 62 0.7
2460 62 0.4
2980 62 0.4
3173 62 0.5
5069 62 0.7
6149 62 0.4
6413 62 0.4
6949 62 0.9
8026 62 0.5
8806 62 0.8
8951 62 0.6
10941 62 0.5
11787 62 0.7
12972 62 0.6
13534 62 0.3
14280 62 0.5
15802 62 0.1
12642 63 0.8
15293 63 0.2
2986 64 0.7
4662 64 0.3
4712 64 0.7
5369 64 0.7
5505 64 0.6
8651 64 0.6
8766 64 0.5
9995 64 0.8
12502 64 0.5
12739 64 0.7
15344 64 0.3
15802 64 0.6
17341 64 0.6
1105 65 0.6
2828 65 0.4
7554 65 0.5
9344 65 0.8
9492 65 0.5
10083 65 0.8
14210 65 0.5
17051 65 0.5
17879 65 0.1
701 66 0.7
733 66 0.3
2214 66 0.6
2314 66 0.4
3068 66 0.5
3143 66 0.7
3529 66 0.1
4294 66 0.2
4469 66 0.5
4625 66 0.3
4878 66 0.4
5446 66 0.7
5967 66 0.4
8910 66 0.1
9054 66 0.3
9121 66 0.7
10856 66 0.7
12180 66 0.8
12784 66 0.7
12906 66 0.2
14541 66 0.6
17089 66 0.6
17096 66 0.3
17466 66 0.9
17747 66 0.3
17782 66 0.2
108 67 0.3
327 67 0.5
508 67 0.1
972 67 0.7
1288 67 0.1
1463 67 0.4
1497 67 0.6
1585 67 0.3
2127 67 0.5
2459 67 0.7
3049 67 0.7
3079 67 0.4
3082 67 0.2
4096 67 0.6
5335 67 0.2
5400 67 0.5
6273 67 0.6
6711 67 0.7
7706 67 0.4
8417 67 0.2
9240 67 0.8
9358 67 0.1
9398 67 0.4
9609 67 0.2
9759 67 0.5
9926 67 0.8
10109 67 0.3
10374 67 0.8
10396 67 0.7
11271 67 0.2
11276 67 0.7
11309 67 0.5
12458 67 0.9
12497 67 0.6
12540 67 0.6
12696 67 0.5
13099 67 0.3
13286 67 0.5
13553 67 0.4
13733 67 0.8
13790 67 0.8
14075 67 0.5
15886 67 0.3
15919 67 0.8
16374 67 0.3
645 68 0.5
744 68 0.1
4832 68 0.4
5132 68 0.4
5641 68 0.5
5705 68 0.7
5794 68 0.3
6786 68 0.2
11216 68 0.2
13065 68 0.7
15290 68 0.9
15455 68 0.8
172 69 0.3
374 69 0.2
743 69 0.6
820 69 0.3
831 69 0.8
968 69 0.8
1442 69 0.7
1537 69 0.1
1648 69 0.6
1899 69 0.2
2029 69 0.3
2191 69 0.3
2945 69 0.4
3144 69 0.2
3652 69 0.1
3832 69 0.7
4029 69 0.7
4266 69 0.5
4291 69 0.7
4620 69 0.3
4852 69 0.9
4990 69 0.4
5270 69 0.4
6242 69 0.7
6265 69 0.1
6512 69 0.5
6521 69 0.1
6754 69 0.3
6934 69 0.3
7980 69 0.7
8318 69 0.8
8487 69 0.2
9026 69 0.8
9569 69 0.1
9989 69 0.6
10263 69 0.8
10947 69 0.6
11048 69 0.6
11150 69 0.2
11578 69 0.4
11876 69 0.4
12026 69 0.4
12048 69 0.8
12681 69 0.9
12841 69 0.7
13230 69 0.1
13232 69 0.4
13558 69 0.8
13587 69 0.5
13605 69 0.1
14115 69 0.2
14901 69 0.1
14937 69 0.3
17239 69 0.2
511 70 0.7
1227 70 0.4
1642 70 0.8
2386 70 0.2
4511 70 0.4
4906 70 0.8
4952 70 0.6
5122 70 0.2
5278 70 0.7
5732 70 0.6
6598 70 0.2
7383 70 0.1
8287 70 0.3
8778 70 0.6
8803 70 0.3
9063 70 0.4
9222 70 0.4
10126 70 0.2
10418 70 0.8
11060 70 0.6
11234 70 0.3
11671 70 0.7
12320 70 0.5
13329 70 0.8
14299 70 0.3
14666 70 0.7
15740 70 0.3
16982 70 0.2
17320 70 0.4
591 71 0.1
1131 71 0.2
1899 71 0.5
3302 71 0.7
3470 71 0.5
4136 71 0.6
5755 71 0.3
6133 71 0.8
10714 71 0.5
11198 71 0.5
12121 71 0.6
13614 71 0.6
13684 71 0.1
14014 71 0.8
14327 71 0.4
15204 71 0.5
15416 71 0.4
1925 72 0.3
3247 72 0.9
3353 72 0.3
3937 72 0.2
4470 72 0.2
5630 72 0.6
5994 72 0.7
6317 72 0.4
6345 72 0.6
6468 72 0.3
6587 72 0.4
7185 72 0.5
7265 72 0.5
7409 72 0.8
8081 72 0.7
8680 72 0.5
9374 72 0.7
9415 72 0.5
9515 72 0.5
11971 72 0.4
12468 72 0.5
13044 72 0.4
13061 72 0.6
13210 72 0.6
13316 72 0.8
14085 72 0.3
14208 72 0.7
14596 72 0.4
15381 72 0.7
16055 72 0.6
16272 72 0.7
17356 72 0.1
17399 72 0.6
17600 72 0.3
16899 73 0.8
17364 73 0.6
1015 74 0.4
3528 74 0.6
7271 74 0.4
14096 74 0.6
14742 74 0.8
2283 75 0.5
2950 75 0.2
6095 75 0.3
1023 76 0.3
2340 76 0.8
6662 76 0.1
2509 77 0.5
2521 77 0.5
7715 77 0.5
15050 77 0.2
4608 78 0.7
9570 78 0.7
14737 78 0.5
173 79 0.4
316 79 0.3
402 79 0.8
508 79 0.8
538 79 0.7
626 79 0.5
775 79 0.8
879 79 0.2
910 79 0.5
972 79 0.7
1018 79 0.6
1193 79 0.9
1213 79 0.6
1291 79 0.1
1371 79 0.7
1469 79 0.7
1562 79 0.1
1642 79 0.7
1707 79 0.6
1713 79 0.7
1780 79 0.6
2358 79 0.2
2472 79 0.1
2844 79 0.4
2958 79 0.8
3036 79 0.7
3107 79 0.5
3311 79 0.7
3382 79 0.3
3584 79 0.5
3725 79 0.4
4066 79 0.7
4113 79 0.1
4492 79 0.2
4608 79 0.7
4700 79 0.7
5149 79 0.3
5225 79 0.6
5266 79 0.5
5388 79 0.6
5389 79 0.4
5514 79 0.9
5839 79 0.3
6161 79 0.4
6607 79 0.7
6639 79 0.2
6699 79 0.6
6717 79 0.4
6742 79 0.5
6843 79 0.5
6966 79 0.3
7186 79 0.7
7236 79 0.2
7342 79 0.5
7456 79 0.5
7600 79 0.8
7769 79 0.2
8496 79 0.4
8727 79 0.2
8882 79 0.4
8884 79 0.6
8975 79 0.5
9095 79 0.9
9849 79 0.5
9908 79 0.5
9931 79 0.2
9950 79 0.6
9954 79 0.4
9958 79 0.1
10080 79 0.8
10292 79 0.1
10293 79 0.6
10465 79 0.1
10754 79 0.2
10877 79 0.2
11025 79 0.1
11185 79 0.5
11208 79 0.7
11261 79 0.9
11262 79 0.4
11265 79 0.7
11606 79 0.3
11782 79 0.5
11909 79 0.2
11919 79 0.7
12080 79 0.2
12399 79 0.6
12414 79 0.3
12437 79 0.5
12600 79 0.6
12620 79 0.7
12641 79 0.5
12844 79 0.2
12955 79 0.2
12959 79 0.8
13064 79 0.5
13083 79 0.2
13236 79 0.5
13317 79 0.3
13452 79 0.5
13552 79 0.7
13712 79 0.6
14101 79 0.6
14104 79 0.4
14334 79 0.3
14494 79 0.2
14499 79 0.9
14675 79 0.3
14719 79 0.2
14822 79 0.4
14921 79 0.7
15145 79 0.3
15294 79 0.5
15343 79 0.6
15462 79 0.8
16193 79 0.1
16262 79 0.7
16752 79 0.5
17205 79 0.8
17284 79 0.8
17427 79 0.3
17430 79 0.6
17763 79 0.7
775 80 0.5
1291 80 0.5
1562 80 0.8
1642 80 0.7
1707 80 0.6
1713 80 0.8
2958 80 0.6
3311 80 0.6
4492 80 0.4
4608 80 0.2
5149 80 0.8
5388 80 0.5
6161 80 0.2
6639 80 0.2
6843 80 0.3
6966 80 0.2
7236 80 0.8
8727 80 0.7
8882 80 0.5
9908 80 0.1
9950 80 0.8
10080 80 0.8
10292 80 0.2
10754 80 0.2
11261 80 0.5
11606 80 0.7
12080 80 0.6
12437 80 0.7
12600 80 0.2
12844 80 0.8
12955 80 0.6
13064 80 0.6
13317 80 0.8
13552 80 0.5
13712 80 0.9
14104 80 0.2
14494 80 0.5
14719 80 0.5
14921 80 0.2
15343 80 0.8
17284 80 0.2
17430 80 0.5
645 81 0.5
731 81 0.5
764 81 0.2
1592 81 0.5
1820 81 0.8
1983 81 0.7
2051 81 0.3
2426 81 0.7
2530 81 0.2
2605 81 0.5
4020 81 0.8
4256 81 0.6
4901 81 0.7
5084 81 0.1
5569 81 0.5
5704 81 0.6
5921 81 0.5
6346 81 0.3
6392 81 0.8
6463 81 0.8
7414 81 0.8
7508 81 0.9
7600 81 0.2
7730 81 0.6
8247 81 0.2
8450 81 0.5
8726 81 0.4
10673 81 0.9
10894 81 0.8
11974 81 0.7
12051 81 0.2
12058 81 0.4
13433 81 0.6
13526 81 0.6
14084 81 0.8
14547 81 0.3
14653 81 0.4
14933 81 0.4
15237 81 0.1
15553 81 0.2
15554 81 0.7
16176 81 0.5
16291 81 0.8
17220 81 0.5
17903 81 0.5
731 82 0.6
1303 82 0.2
1502 82 0.6
1537 82 0.5
1711 82 0.3
1951 82 0.2
2083 82 0.4
2632 82 0.8
2938 82 0.5
2978 82 0.7
3099 82 0.2
3201 82 0.5
3736 82 0.5
3771 82 0.6
3832 82 0.4
4076 82 0.4
4131 82 0.5
4220 82 0.6
4279 82 0.2
4572 82 0.6
4592 82 0.7
4635 82 0.3
4836 82 0.2
4852 82 0.4
4972 82 0.3
4974 82 0.7
5245 82 0.2
5266 82 0.4
5404 82 0.8
5643 82 0.4
5735 82 0.9
6120 82 0.3
6121 82 0.3
6179 82 0.5
6429 82 0.7
6705 82 0.6
7299 82 0.9
7794 82 0.6
8487 82 0.4
9042 82 0.9
9105 82 0.8
9211 82 0.2
10163 82 0.2
10414 82 0.7
10856 82 0.6
11267 82 0.2
11566 82 0.1
11904 82 0.7
12016 82 0.2
12379 82 0.5
12528 82 0.3
13025 82 0.3
13315 82 0.7
14355 82 0.5
14427 82 0.9
14527 82 0.6
15166 82 0.7
15236 82 0.7
15577 82 0.1
17010 82 0.3
968 83 0.6
1269 83 0.6
1912 83 0.9
1925 83 0.3
2684 83 0.7
2945 83 0.4
3353 83 0.1
5280 83 0.7
6265 83 0.5
6277 83 0.8
6457 83 0.2
6468 83 0.4
6934 83 0.5
7185 83 0.7
7824 83 0.1
8051 83 0.6
8070 83 0.1
8439 83 0.7
8675 83 0.4
8883 83 0.4
9147 83 0.4
9279 83 0.8
9415 83 0.7
10229 83 0.1
11224 83 0.4
11244 83 0.3
11279 83 0.7
11286 83 0.3
11377 83 0.2
11953 83 0.3
12048 83 0.4
12284 83 0.4
12291 83 0.8
13191 83 0.5
14208 83 0.2
14923 83 0.5
15214 83 0.4
15359 83 0.2
16263 83 0.1
17239 83 0.1
17554 83 0.7
17600 83 0.4
17848 83 0.5
5104 84 0.2
8301 84 0.1
9637 84 0.6
11040 84 0.3
13746 84 0.4
13115 85 0.5
14728 85 0.5
14732 86 0.7
2045 87 0.7
14265 87 0.4
317 88 0.3
