10972 175573
3279 7 0.2
3512 7 0.6
3595 7 0.8
3632 7 0.3
3992 7 0.8
4272 7 0.5
4273 7 0.8
4526 7 0.2
4589 7 0.7
4635 7 0.4
4656 7 0.8
4706 7 0.7
4862 7 0.3
4891 7 0.8
4927 7 0.8
5069 7 0.8
5104 7 0.3
5111 7 0.8
5116 7 0.3
5416 7 0.4
5541 7 0.9
5708 7 0.6
5709 7 0.5
5787 7 0.3
5839 7 0.1
5840 7 0.1
6128 7 0.9
6227 7 0.2
6231 7 0.4
6440 7 0.2
6590 7 0.9
6686 7 0.6
7073 7 0.4
7074 7 0.3
7102 7 0.9
7115 7 0.3
7116 7 0.3
7212 7 0.3
7226 7 0.7
7348 7 0.5
7349 7 0.9
7404 7 0.5
7471 7 0.6
7472 7 0.5
7629 7 0.4
7676 7 0.3
7841 7 0.2
7999 7 0.8
8080 7 0.2
8083 7 0.2
8175 7 0.5
8308 7 0.8
8311 7 0.5
8386 7 0.9
8392 7 0.4
8424 7 0.6
8502 7 0.6
8527 7 0.2
8530 7 0.7
8571 7 0.4
8678 7 0.2
9065 7 0.4
9066 7 0.6
9191 7 0.6
9327 7 0.1
9637 7 0.2
9760 7 0.6
9761 7 0.4
9951 7 0.6
9958 7 0.9
10037 7 0.7
10094 7 0.2
10618 7 0.3
10631 7 0.3
376 8 0.5
795 8 0.2
878 8 0.4
1122 8 0.2
1178 8 0.1
1384 8 0.8
1633 8 0.3
2016 8 0.5
2140 8 0.8
2350 8 0.6
2622 8 0.6
2993 8 0.4
3085 8 0.7
3097 8 0.7
3277 8 0.1
3631 8 0.4
3642 8 0.6
3893 8 0.6
4525 8 0.1
4589 8 0.8
4590 8 0.6
4635 8 0.2
4654 8 0.6
4705 8 0.2
4834 8 0.1
4861 8 0.8
4891 8 0.8
4927 8 0.5
5068 8 0.8
5105 8 0.8
5435 8 0.7
5708 8 0.7
6311 8 0.4
6591 8 0.6
6667 8 0.2
7115 8 0.9
7212 8 0.5
7349 8 0.4
7479 8 0.3
7624 8 0.5
7676 8 0.9
7690 8 0.4
7838 8 0.2
7998 8 0.7
7999 8 0.5
8169 8 0.6
8310 8 0.5
8386 8 0.4
8424 8 0.1
8528 8 0.7
8678 8 0.3
8991 8 0.1
9067 8 0.5
9191 8 0.7
9651 8 0.4
9761 8 0.4
9952 8 0.8
10619 8 0.7
10638 8 0.4
4494 9 0.5
5168 9 0.3
7627 9 0.9
5110 10 0.7
5167 10 0.9
5785 10 0.4
7630 10 0.2
8309 10 0.4
8391 10 0.5
8679 10 0.6
10632 10 0.5
163 11 0.4
187 11 0.2
597 11 0.4
1484 11 0.7
1589 11 0.5
1603 11 0.2
1783 11 0.6
2033 11 0.3
2288 11 0.2
2859 11 0.3
2941 11 0.6
2950 11 0.6
2983 11 0.5
3198 11 0.6
3554 11 0.9
3836 11 0.1
4223 11 0.3
4330 11 0.8
4331 11 0.7
4537 11 0.3
4665 11 0.5
4710 11 0.5
4711 11 0.1
5080 11 0.5
5346 11 0.3
5720 11 0.8
5907 11 0.3
5987 11 0.2
6418 11 0.1
6982 11 0.1
7284 11 0.6
7338 11 0.5
8334 11 0.7
8549 11 0.7
9356 11 0.7
9377 11 0.3
9425 11 0.4
9474 11 0.4
9475 11 0.5
9681 11 0.7
9921 11 0.6
10132 11 0.7
10528 11 0.6
10532 11 0.5
10782 11 0.2
10787 11 0.8
314 12 0.4
587 12 0.2
1162 12 0.6
1482 12 0.4
1592 12 0.9
1602 12 0.3
1782 12 0.6
1791 12 0.2
2032 12 0.7
2282 12 0.6
3057 12 0.4
3835 12 0.5
4012 12 0.9
4335 12 0.5
4667 12 0.6
5227 12 0.4
5480 12 0.4
5827 12 0.8
5991 12 0.7
6416 12 0.7
7048 12 0.7
7282 12 0.2
7305 12 0.1
7315 12 0.2
7341 12 0.9
8059 12 0.9
8067 12 0.2
8462 12 0.2
8555 12 0.2
8884 12 0.7
8934 12 0.4
9016 12 0.7
9361 12 0.5
9614 12 0.4
9919 12 0.7
9930 12 0.6
10131 12 0.5
10788 12 0.9
204 13 0.1
319 13 0.6
590 13 0.2
591 13 0.5
1164 13 0.7
1609 13 0.3
1792 13 0.4
1794 13 0.4
2023 13 0.3
2046 13 0.1
2299 13 0.8
3700 13 0.9
3879 13 0.7
4007 13 0.7
4350 13 0.1
4696 13 0.8
6177 13 0.7
6903 13 0.5
8466 13 0.6
8728 13 0.3
8729 13 0.7
9471 13 0.8
9905 13 0.8
1481 14 0.9
2025 14 0.7
2935 14 0.6
4668 14 0.3
9950 14 0.3
10776 14 0.8
1606 15 0.2
2026 15 0.8
3876 15 0.5
4642 15 0.3
1168 16 0.7
4845 16 0.6
8467 16 0.6
9359 16 0.3
253 17 0.5
592 17 0.1
1169 17 0.6
1607 17 0.9
2938 17 0.7
4008 17 0.9
4360 17 0.2
4638 17 0.2
4846 17 0.2
4962 17 0.4
5728 17 0.1
6172 17 0.4
7278 17 0.7
8063 17 0.8
8468 17 0.6
8829 17 0.4
8881 17 0.4
8886 17 0.3
10068 17 0.4
10908 17 0.7
166 18 0.7
203 18 0.8
247 18 0.1
254 18 0.7
312 18 0.5
586 18 0.9
1163 18 0.8
1596 18 0.3
1605 18 0.4
1788 18 0.8
2029 18 0.1
2283 18 0.8
2687 18 0.6
2732 18 0.4
2817 18 0.9
2939 18 0.5
2955 18 0.6
3058 18 0.2
3160 18 0.9
3175 18 0.2
3331 18 0.7
3558 18 0.3
3877 18 0.2
4013 18 0.5
4541 18 0.6
4666 18 0.3
4754 18 0.4
4958 18 0.3
5479 18 0.1
5727 18 0.2
6170 18 0.5
6173 18 0.6
6978 18 0.2
7280 18 0.2
7915 18 0.5
8033 18 0.6
8065 18 0.5
8220 18 0.3
8228 18 0.5
8469 18 0.4
8497 18 0.7
8883 18 0.7
8935 18 0.6
9473 18 0.9
9917 18 0.5
9931 18 0.5
10476 18 0.4
1597 19 0.4
8470 19 0.2
8882 19 0.3
3695 20 0.5
5242 20 0.8
824 21 0.2
1426 21 0.5
2375 21 0.4
2401 21 0.7
2807 21 0.7
2867 21 0.6
4226 21 0.2
4388 21 0.5
4502 21 0.3
4992 21 0.4
5319 21 0.8
6486 21 0.5
6896 21 0.2
7425 21 0.6
7891 21 0.6
8515 21 0.3
8623 21 0.4
8861 21 0.7
9054 21 0.5
9055 21 0.4
9235 21 0.4
9308 21 0.3
10520 21 0.8
56 22 0.3
296 22 0.6
307 22 0.8
425 22 0.6
2269 22 0.6
2899 22 0.7
3269 22 0.7
3510 22 0.8
3905 22 0.1
4748 22 0.2
4835 22 0.3
4918 22 0.5
4922 22 0.8
4946 22 0.8
5020 22 0.3
5022 22 0.8
5363 22 0.7
5955 22 0.5
6065 22 0.1
6343 22 0.2
6492 22 0.6
6581 22 0.1
7773 22 0.8
8031 22 0.7
8088 22 0.6
9052 22 0.1
9519 22 0.2
9612 22 0.3
9841 22 0.8
9998 22 0.1
10107 22 0.4
10184 22 0.5
10516 22 0.4
10729 22 0.8
44 23 0.7
80 23 0.1
108 23 0.5
109 23 0.2
116 23 0.1
132 23 0.2
151 23 0.6
233 23 0.2
544 23 0.6
727 23 0.2
936 23 0.3
946 23 0.4
1005 23 0.7
1366 23 0.5
1367 23 0.2
1437 23 0.7
1544 23 0.8
1545 23 0.7
1613 23 0.5
1818 23 0.6
1819 23 0.3
2062 23 0.3
2088 23 0.5
2089 23 0.6
2103 23 0.3
2484 23 0.8
2486 23 0.7
2495 23 0.2
2503 23 0.4
2720 23 0.6
2721 23 0.3
2791 23 0.5
2931 23 0.2
3074 23 0.6
3138 23 0.4
3231 23 0.4
3232 23 0.2
3340 23 0.6
3341 23 0.5
3364 23 0.7
3374 23 0.3
3477 23 0.6
3704 23 0.8
3779 23 0.3
3781 23 0.6
3796 23 0.7
3797 23 0.8
3867 23 0.8
3933 23 0.1
3951 23 0.5
4195 23 0.6
4239 23 0.7
4240 23 0.7
4243 23 0.8
4289 23 0.5
4290 23 0.3
4343 23 0.8
4385 23 0.6
4415 23 0.4
4429 23 0.6
4579 23 0.2
4580 23 0.6
4627 23 0.4
4659 23 0.4
4675 23 0.7
4676 23 0.8
4734 23 0.2
4786 23 0.2
4790 23 0.4
5064 23 0.6
5075 23 0.5
5272 23 0.2
5275 23 0.2
5288 23 0.4
5331 23 0.2
5491 23 0.7
5548 23 0.4
5674 23 0.8
5675 23 0.6
5716 23 0.9
5763 23 0.8
5804 23 0.8
5922 23 0.8
6014 23 0.4
6052 23 0.3
6078 23 0.7
6079 23 0.1
6146 23 0.3
6149 23 0.5
6190 23 0.6
6191 23 0.6
6290 23 0.3
6788 23 0.7
6800 23 0.2
6885 23 0.7
6911 23 0.4
6922 23 0.8
6924 23 0.4
7012 23 0.2
7086 23 0.8
7105 23 0.5
7146 23 0.4
7192 23 0.8
7222 23 0.7
7571 23 0.8
7611 23 0.5
7646 23 0.5
7684 23 0.6
7685 23 0.6
7710 23 0.4
7713 23 0.2
7718 23 0.8
7743 23 0.9
7792 23 0.5
7880 23 0.1
7881 23 0.6
7908 23 0.3
8103 23 0.2
8106 23 0.2
8629 23 0.1
8671 23 0.3
8688 23 0.5
8700 23 0.5
8792 23 0.4
8850 23 0.8
9221 23 0.7
9416 23 0.8
9574 23 0.8
9591 23 0.8
9594 23 0.6
9657 23 0.7
9665 23 0.3
9688 23 0.6
9782 23 0.8
10153 23 0.7
10161 23 0.9
10211 23 0.4
10319 23 0.2
10453 23 0.9
10563 23 0.2
10570 23 0.7
212 24 0.3
305 24 0.3
830 24 0.5
889 24 0.3
1342 24 0.7
1439 24 0.3
2006 24 0.2
2441 24 0.2
3204 24 0.3
3720 24 0.5
3884 24 0.3
3947 24 0.5
4574 24 0.9
4741 24 0.2
4889 24 0.6
4944 24 0.8
5016 24 0.7
5036 24 0.3
5730 24 0.5
5982 24 0.5
6336 24 0.6
6432 24 0.6
7024 24 0.8
7302 24 0.5
7877 24 0.1
7919 24 0.8
8094 24 0.3
8500 24 0.5
9876 24 0.6
10079 24 0.8
10305 24 0.6
10811 24 0.6
5883 25 0.8
677 26 0.1
5071 26 0.6
5169 26 0.5
7628 26 0.3
8304 26 0.6
9187 26 0.2
211 27 0.6
486 27 0.4
1002 27 0.5
1198 27 0.1
1675 27 0.5
2004 27 0.1
2425 27 0.3
3923 27 0.8
4626 27 0.8
4743 27 0.9
5417 27 0.8
5894 27 0.2
5949 27 0.9
6060 27 0.9
6161 27 0.9
6605 27 0.3
7023 27 0.7
8090 27 0.5
9406 27 0.6
9470 27 0.7
9511 27 0.5
10168 27 0.2
8922 28 0.4
541 29 0.2
682 29 0.2
788 29 0.1
850 29 0.6
916 29 0.8
974 29 0.2
1012 29 0.2
1346 29 0.8
1382 29 0.6
2018 29 0.8
2340 29 0.8
2347 29 0.6
2372 29 0.8
2418 29 0.7
2473 29 0.4
3302 29 0.6
3370 29 0.8
3438 29 0.3
4033 29 0.8
4059 29 0.2
4087 29 0.5
4532 29 0.7
4543 29 0.2
4677 29 0.6
4698 29 0.8
4892 29 0.5
4926 29 0.8
5382 29 0.3
5538 29 0.1
5565 29 0.4
6130 29 0.7
6184 29 0.1
6234 29 0.7
6407 29 0.6
6623 29 0.5
6695 29 0.9
6717 29 0.6
6745 29 0.6
6773 29 0.2
7371 29 0.2
7380 29 0.7
7431 29 0.3
7478 29 0.3
7526 29 0.4
7729 29 0.3
7837 29 0.6
8190 29 0.2
8388 29 0.5
8406 29 0.7
8430 29 0.9
9070 29 0.3
9194 29 0.2
9266 29 0.7
9291 29 0.6
9648 29 0.8
10426 29 0.8
10572 29 0.8
10634 29 0.5
10855 29 0.2
10904 29 0.2
340 30 0.4
404 30 0.4
537 30 0.4
784 30 0.9
792 30 0.7
849 30 0.5
1288 30 0.6
1520 30 0.1
1798 30 0.5
2332 30 0.4
2335 30 0.7
2343 30 0.3
2344 30 0.7
2378 30 0.5
2533 30 0.8
2583 30 0.5
2743 30 0.6
2832 30 0.6
3149 30 0.7
3646 30 0.4
3683 30 0.4
3827 30 0.7
4058 30 0.3
4326 30 0.2
4765 30 0.6
5537 30 0.6
5734 30 0.8
6305 30 0.6
6425 30 0.8
6506 30 0.5
6691 30 0.3
6740 30 0.2
6755 30 0.1
6875 30 0.6
7266 30 0.9
7474 30 0.6
8752 30 0.3
9268 30 0.2
9453 30 0.8
9543 30 0.4
9546 30 0.1
9598 30 0.4
10259 30 0.7
10339 30 0.3
10460 30 0.4
10633 30 0.9
127 31 0.6
128 31 0.5
173 31 0.3
341 31 0.7
473 31 0.7
783 31 0.5
1335 31 0.4
2342 31 0.3
2379 31 0.7
2525 31 0.2
2742 31 0.4
2853 31 0.4
3105 31 0.4
3651 31 0.8
3684 31 0.6
3821 31 0.2
3930 31 0.3
4086 31 0.7
4325 31 0.6
5364 31 0.2
5572 31 0.6
5605 31 0.7
5773 31 0.6
6182 31 0.4
6444 31 0.4
6445 31 0.7
6751 31 0.7
6768 31 0.8
7265 31 0.9
8058 31 0.2
8749 31 0.2
8819 31 0.7
9523 31 0.8
10257 31 0.6
10258 31 0.4
10338 31 0.4
10393 31 0.6
10635 31 0.9
1384 32 0.5
1633 32 0.4
2016 32 0.8
2349 32 0.8
2993 32 0.6
3085 32 0.2
3097 32 0.3
3277 32 0.7
3631 32 0.6
3893 32 0.6
4528 32 0.3
4590 32 0.3
4635 32 0.9
4834 32 0.4
4927 32 0.6
5068 32 0.5
5105 32 0.5
5841 32 0.7
6591 32 0.8
6714 32 0.4
7115 32 0.5
7624 32 0.1
7676 32 0.6
7998 32 0.2
8098 32 0.7
8168 32 0.9
8310 32 0.7
8386 32 0.2
8678 32 0.8
9067 32 0.6
9191 32 0.2
9651 32 0.8
9761 32 0.5
9953 32 0.8
470 33 0.4
543 33 0.4
683 33 0.3
790 33 0.9
843 33 0.8
897 33 0.3
1175 33 0.4
1384 33 0.7
1633 33 0.2
2016 33 0.3
2141 33 0.1
2349 33 0.2
2505 33 0.6
3085 33 0.8
3097 33 0.6
4528 33 0.4
4635 33 0.6
4834 33 0.2
5540 33 0.9
5698 33 0.1
6129 33 0.8
6625 33 0.7
6714 33 0.4
7480 33 0.8
7998 33 0.3
8081 33 0.5
8386 33 0.3
8425 33 0.5
8989 33 0.4
9067 33 0.7
9191 33 0.6
9761 33 0.6
543 34 0.7
683 34 0.6
789 34 0.9
844 34 0.9
1176 34 0.8
1301 34 0.4
1385 34 0.2
2339 34 0.2
2409 34 0.4
3087 34 0.6
3099 34 0.5
4442 34 0.1
4527 34 0.7
4893 34 0.5
4974 34 0.5
5387 34 0.7
5699 34 0.6
6625 34 0.3
6750 34 0.2
7076 34 0.3
7373 34 0.7
7477 34 0.6
7529 34 0.5
8387 34 0.5
8409 34 0.8
8429 34 0.4
8573 34 0.5
9192 34 0.8
9290 34 0.5
9762 34 0.8
9954 34 0.8
10639 34 0.9
2474 35 0.5
4604 35 0.3
4678 35 0.2
6127 35 0.4
6132 35 0.2
6298 35 0.9
6409 35 0.7
6688 35 0.7
7374 35 0.8
7378 35 0.6
7625 35 0.4
7626 35 0.3
8572 35 0.4
9763 35 0.7
10900 35 0.2
216 36 0.7
368 36 0.8
431 36 0.9
764 36 0.7
1161 36 0.6
1180 36 0.6
1620 36 0.4
1726 36 0.6
1742 36 0.2
1905 36 0.4
2107 36 0.7
2126 36 0.8
2127 36 0.4
2177 36 0.4
2184 36 0.2
2444 36 0.5
2462 36 0.4
2755 36 0.6
2865 36 0.6
3059 36 0.8
3385 36 0.5
3790 36 0.9
3791 36 0.3
4309 36 0.2
4374 36 0.5
4426 36 0.7
4644 36 0.2
4727 36 0.3
5125 36 0.5
5178 36 0.1
5179 36 0.8
5545 36 0.7
6341 36 0.3
6858 36 0.5
6889 36 0.8
6919 36 0.8
7006 36 0.3
7084 36 0.7
7298 36 0.7
7313 36 0.6
7318 36 0.3
7543 36 0.9
7937 36 0.8
8003 36 0.7
8606 36 0.5
8722 36 0.3
8793 36 0.7
8947 36 0.5
9143 36 0.6
9151 36 0.6
9173 36 0.4
9709 36 0.2
9800 36 0.2
9941 36 0.4
9992 36 0.6
10142 36 0.7
10390 36 0.3
10883 36 0.4
259 37 0.6
317 37 0.4
442 37 0.1
1098 37 0.7
1275 37 0.3
1669 37 0.9
1761 37 0.7
1880 37 0.5
2020 37 0.3
2593 37 0.5
2697 37 0.6
2698 37 0.5
2699 37 0.5
2730 37 0.1
3556 37 0.5
3578 37 0.3
3952 37 0.8
3989 37 0.2
4336 37 0.3
4557 37 0.4
4643 37 0.7
4756 37 0.8
4959 37 0.4
6520 37 0.5
6917 37 0.9
7951 37 0.9
8267 37 0.2
8275 37 0.4
8558 37 0.8
8585 37 0.8
8637 37 0.5
10026 37 0.8
10039 37 0.7
10324 37 0.4
220 38 0.3
250 38 0.3
1146 38 0.8
1205 38 0.3
1720 38 0.5
1826 38 0.6
2212 38 0.7
2635 38 0.4
2723 38 0.4
2796 38 0.9
3616 38 0.8
3776 38 0.8
4165 38 0.7
4244 38 0.4
4295 38 0.6
4476 38 0.7
4766 38 0.7
5493 38 0.2
5710 38 0.3
5920 38 0.2
6011 38 0.3
6057 38 0.1
6197 38 0.8
6295 38 0.2
6783 38 0.9
6845 38 0.7
7372 38 0.4
7389 38 0.4
7457 38 0.1
8632 38 0.5
8742 38 0.2
8964 38 0.6
9370 38 0.2
10414 38 0.5
10783 38 0.2
10962 38 0.3
130 39 0.3
220 39 0.6
221 39 0.2
249 39 0.4
250 39 0.2
271 39 0.7
272 39 0.2
357 39 0.5
466 39 0.3
624 39 0.6
993 39 0.6
1106 39 0.7
1113 39 0.1
1142 39 0.6
1145 39 0.7
1190 39 0.9
1206 39 0.3
1207 39 0.4
1338 39 0.5
1647 39 0.2
1694 39 0.8
1695 39 0.8
1720 39 0.4
1826 39 0.6
1946 39 0.4
1947 39 0.8
2041 39 0.8
2056 39 0.2
2057 39 0.4
2187 39 0.3
2213 39 0.9
2223 39 0.5
2271 39 0.2
2635 39 0.1
2723 39 0.2
2757 39 0.6
2796 39 0.6
2797 39 0.2
2971 39 0.6
3079 39 0.4
3616 39 0.4
3776 39 0.7
3777 39 0.6
4109 39 0.3
4111 39 0.6
4162 39 0.7
4176 39 0.2
4200 39 0.5
4244 39 0.2
4294 39 0.5
4399 39 0.6
4400 39 0.1
4416 39 0.1
4417 39 0.2
4420 39 0.2
4437 39 0.5
4766 39 0.8
4800 39 0.4
4810 39 0.7
4811 39 0.2
4812 39 0.1
4995 39 0.1
5233 39 0.3
5291 39 0.5
5494 39 0.4
5576 39 0.8
5710 39 0.1
5781 39 0.3
5811 39 0.5
5899 39 0.4
5915 39 0.4
6010 39 0.5
6011 39 0.6
6033 39 0.8
6057 39 0.6
6087 39 0.3
6198 39 0.7
6295 39 0.1
6845 39 0.8
6930 39 0.1
7183 39 0.3
7221 39 0.2
7372 39 0.2
7390 39 0.2
7391 39 0.4
7457 39 0.2
7578 39 0.4
7727 39 0.3
7744 39 0.8
7767 39 0.6
7899 39 0.6
7977 39 0.8
8207 39 0.3
8359 39 0.8
8360 39 0.6
8632 39 0.4
8664 39 0.3
8741 39 0.2
8742 39 0.7
8744 39 0.2
8854 39 0.4
8963 39 0.6
9116 39 0.2
9215 39 0.4
9218 39 0.6
9262 39 0.5
9263 39 0.6
9323 39 0.9
9324 39 0.7
9371 39 0.3
9452 39 0.3
9629 39 0.6
9630 39 0.2
9849 39 0.4
9850 39 0.8
10088 39 0.6
10285 39 0.8
10300 39 0.6
10414 39 0.8
10565 39 0.1
10783 39 0.3
10784 39 0.7
10839 39 0.1
10841 39 0.3
82 40 0.4
92 40 0.1
102 40 0.7
229 40 0.2
231 40 0.6
232 40 0.6
360 40 0.9
361 40 0.5
614 40 0.5
730 40 0.4
786 40 0.4
949 40 0.7
1149 40 0.5
1150 40 0.9
1209 40 0.4
1368 40 0.5
1370 40 0.1
1371 40 0.2
1546 40 0.3
1611 40 0.5
1690 40 0.4
1691 40 0.2
1801 40 0.3
1811 40 0.3
1816 40 0.4
1823 40 0.7
1824 40 0.8
1871 40 0.5
2060 40 0.9
2063 40 0.7
2084 40 0.8
2091 40 0.3
2195 40 0.7
2216 40 0.9
2621 40 0.5
2706 40 0.5
2707 40 0.8
2718 40 0.6
2719 40 0.8
2793 40 0.7
2794 40 0.2
3071 40 0.4
3076 40 0.8
3473 40 0.6
3474 40 0.7
3542 40 0.5
3800 40 0.9
3801 40 0.3
3934 40 0.2
3935 40 0.7
3955 40 0.9
3960 40 0.8
3961 40 0.3
4137 40 0.8
4168 40 0.1
4185 40 0.4
4190 40 0.2
4191 40 0.5
4242 40 0.1
4246 40 0.3
4286 40 0.8
4339 40 0.7
4341 40 0.5
4412 40 0.4
4471 40 0.2
4472 40 0.5
4481 40 0.9
4482 40 0.8
4578 40 0.8
4631 40 0.4
4632 40 0.8
4657 40 0.7
4658 40 0.3
4770 40 0.1
4776 40 0.6
4803 40 0.3
4807 40 0.5
5056 40 0.7
5490 40 0.6
5495 40 0.2
5512 40 0.5
5520 40 0.6
5679 40 0.7
5712 40 0.3
5713 40 0.3
5714 40 0.5
5765 40 0.2
5801 40 0.8
5806 40 0.4
5895 40 0.2
5896 40 0.4
5917 40 0.7
5924 40 0.7
6050 40 0.8
6051 40 0.8
6083 40 0.6
6194 40 0.6
6195 40 0.5
6292 40 0.8
6293 40 0.3
6570 40 0.9
6575 40 0.7
6786 40 0.3
6849 40 0.4
6879 40 0.4
6882 40 0.9
6926 40 0.8
7014 40 0.1
7087 40 0.7
7104 40 0.8
7187 40 0.7
7188 40 0.8
7193 40 0.3
7194 40 0.8
7195 40 0.4
7211 40 0.6
7218 40 0.1
7224 40 0.5
7456 40 0.5
7523 40 0.8
7576 40 0.6
7607 40 0.3
7608 40 0.3
7632 40 0.7
7633 40 0.6
7712 40 0.2
7741 40 0.9
7789 40 0.7
7904 40 0.8
8110 40 0.3
8150 40 0.7
8153 40 0.4
8203 40 0.8
8204 40 0.7
8209 40 0.6
8210 40 0.4
8628 40 0.9
8631 40 0.9
8670 40 0.8
8697 40 0.4
8849 40 0.4
8971 40 0.6
8972 40 0.4
9122 40 0.7
9123 40 0.5
9257 40 0.8
9258 40 0.4
9319 40 0.6
9320 40 0.2
9368 40 0.1
9578 40 0.5
9579 40 0.2
9653 40 0.3
9654 40 0.4
9663 40 0.6
9664 40 0.7
9779 40 0.2
9780 40 0.6
10158 40 0.3
10247 40 0.6
10337 40 0.5
10366 40 0.6
10410 40 0.4
10554 40 0.6
10555 40 0.2
10590 40 0.3
10966 40 0.8
91 41 0.2
230 41 0.7
1144 41 0.5
1210 41 0.7
1542 41 0.7
1666 41 0.3
1810 41 0.8
1829 41 0.4
2061 41 0.3
2085 41 0.2
2086 41 0.3
2195 41 0.8
2217 41 0.6
2722 41 0.4
2794 41 0.2
3075 41 0.6
3778 41 0.9
3802 41 0.8
3936 41 0.1
3962 41 0.8
4169 41 0.1
4187 41 0.3
4188 41 0.8
4246 41 0.8
4285 41 0.5
4338 41 0.4
4413 41 0.8
4469 41 0.6
4470 41 0.1
4779 41 0.6
4802 41 0.9
4808 41 0.4
5496 41 0.6
5511 41 0.9
5607 41 0.6
5648 41 0.6
5805 41 0.6
5812 41 0.5
5897 41 0.4
5918 41 0.8
6035 41 0.7
6049 41 0.2
6196 41 0.2
6294 41 0.1
6575 41 0.9
6787 41 0.9
6849 41 0.5
7109 41 0.6
7186 41 0.7
7194 41 0.6
7387 41 0.1
7455 41 0.9
7573 41 0.3
7606 41 0.5
7633 41 0.4
7788 41 0.9
7901 41 0.8
8101 41 0.3
8109 41 0.4
8151 41 0.5
8208 41 0.4
8355 41 0.6
8630 41 0.5
8666 41 0.7
8851 41 0.4
8974 41 0.2
9121 41 0.3
9212 41 0.8
9259 41 0.3
9322 41 0.7
9369 41 0.6
9580 41 0.2
9664 41 0.3
9793 41 0.9
10410 41 0.4
10554 41 0.5
10781 41 0.7
10844 41 0.3
10846 41 0.8
10968 41 0.5
108 42 0.2
116 42 0.5
727 42 0.4
1436 42 0.7
3233 42 0.9
3951 42 0.7
4136 42 0.4
4239 42 0.2
4371 42 0.2
4580 42 0.4
4627 42 0.7
4659 42 0.5
4675 42 0.8
5404 42 0.9
5492 42 0.7
5674 42 0.3
6014 42 0.5
6149 42 0.6
6572 42 0.5
6800 42 0.6
6885 42 0.3
6925 42 0.2
7105 42 0.8
7881 42 0.7
8710 42 0.7
9658 42 0.1
10153 42 0.1
10541 42 0.7
10562 42 0.8
83 43 0.8
102 43 0.2
231 43 0.2
232 43 0.3
423 43 0.8
731 43 0.5
786 43 0.8
1150 43 0.1
1691 43 0.7
1800 43 0.3
1816 43 0.8
1824 43 0.8
2063 43 0.4
2090 43 0.3
2625 43 0.5
2706 43 0.8
2792 43 0.1
2934 43 0.6
3073 43 0.4
3227 43 0.8
3472 43 0.2
3935 43 0.9
3955 43 0.8
3960 43 0.7
4184 43 0.8
4341 43 0.2
4412 43 0.3
4472 43 0.2
4480 43 0.8
4581 43 0.5
4630 43 0.6
4661 43 0.7
5055 43 0.2
5521 43 0.1
5676 43 0.4
5802 43 0.8
5924 43 0.4
6051 43 0.8
6291 43 0.5
6571 43 0.7
6786 43 0.2
6847 43 0.5
6848 43 0.2
6882 43 0.7
7015 43 0.4
7087 43 0.5
7103 43 0.1
7193 43 0.6
