41773 125826
59 18425 0.9
59 4286 0.5
59 7517 0.5
59 13944 0.7
59 3979 0.6
59 24439 0.4
59 26009 0.5
59 39295 0.6
59 10753 0.1
27441 27325 0.3
27441 11629 0.2
27441 10451 0.4
27441 39011 0.6
27441 10469 0.6
27441 10491 0.3
27441 20818 0.9
27441 40136 0.7
27441 18573 0.4
27441 2429 0.3
27441 16145 0.1
27441 15021 0.2
27441 24544 0.4
27441 6997 0.7
27441 27773 0.5
27441 5186 0.9
27441 2766 0.5
27441 13996 0.4
27441 29263 0.3
27441 30240 0.1
27441 19376 0.5
27441 10665 0.3
27441 35533 0.8
27441 13432 0.6
27441 13484 0.2
27441 35627 0.3
27441 32043 0.9
27441 32710 0.9
61 10765 0.3
61 14636 0.6
61 30239 0.3
61 36339 0.1
34878 4651 0.1
34878 29001 0.5
324 10146 0.3
324 2740 0.4
324 11588 0.5
324 14344 0.3
324 36950 0.7
324 14794 0.2
324 29034 0.2
324 33707 0.7
324 34716 0.3
324 15048 0.4
324 39263 0.4
64 31874 0.9
64 35915 0.4
65 19445 0.7
65 7282 0.1
66 34658 0.3
66 31634 0.9
67 41599 0.2
67 25312 0.7
67 39073 0.4
67 228 0.5
67 20852 0.8
67 37763 0.7
68 1025 0.1
68 26968 0.5
68 9353 0.5
68 18585 0.8
68 552 0.8
68 41148 0.8
69 27497 0.3
69 37923 0.7
70 3299 0.6
70 26221 0.5
70 24949 0.8
70 22620 0.4
70 38522 0.3
70 40625 0.4
71 31240 0.3
71 18867 0.3
71 18075 0.4
71 9411 0.3
71 33058 0.8
71 29049 0.7
71 40108 0.4
71 8050 0.8
71 20573 0.8
71 37585 0.6
71 15612 0.7
71 21261 0.8
71 39703 0.7
71 31446 0.7
71 6418 0.9
71 29460 0.3
71 25229 0.2
72 23380 0.6
72 30254 0.7
72 38389 0.5
72 15788 0.9
72 39749 0.6
72 964 0.5
72 38564 0.6
72 26427 0.2
72 12744 0.5
72 10359 0.5
72 12398 0.8
73 28154 0.8
73 27588 0.2
73 14606 0.7
73 13898 0.7
73 23827 0.2
73 29513 0.5
73 6361 0.4
73 30116 0.9
73 6407 0.5
73 17493 0.8
73 22473 0.4
73 7771 0.5
73 39494 0.3
74 14561 0.8
74 37860 0.6
74 37827 0.5
74 8065 0.8
74 24155 0.8
74 7428 0.8
74 22436 0.3
74 38728 0.5
74 4726 0.5
74 3561 0.6
74 17347 0.5
74 21967 0.8
74 27185 0.2
74 21603 0.2
74 39587 0.8
74 37308 0.4
74 41054 0.2
74 8487 0.6
74 37046 0.6
74 25110 0.6
74 26222 0.4
74 38697 0.7
74 29391 0.2
74 505 0.6
74 5149 0.6
74 36870 0.2
74 6894 0.4
74 15785 0.7
74 2922 0.6
74 33598 0.6
74 2614 0.5
74 8015 0.5
74 18885 0.5
74 4375 0.7
74 2769 0.4
74 12011 0.1
74 31947 0.2
74 26848 0.1
74 26189 0.6
74 28669 0.5
74 33603 0.2
74 33599 0.7
75 18547 0.2
75 21491 0.2
75 27214 0.3
75 20452 0.7
76 36521 0.1
76 40967 0.2
76 28458 0.6
76 7776 0.8
76 38098 0.7
76 9162 0.2
76 23432 0.7
76 1808 0.4
77 39261 0.6
77 19130 0.7
78 31097 0.7
78 120 0.6
79 24579 0.8
79 16544 0.6
79 15204 0.6
79 34257 0.5
79 31976 0.3
79 22941 0.4
79 16957 0.3
79 3208 0.5
79 1040 0.9
79 4771 0.6
79 32133 0.6
79 14577 0.3
79 18258 0.2
39758 6192 0.6
39758 20279 0.8
39758 36730 0.4
39758 5634 0.8
39758 576 0.2
39758 14292 0.8
39758 11838 0.5
39758 26693 0.5
39758 41496 0.8
39758 30768 0.6
39758 1090 0.8
39758 38458 0.1
80 24121 0.6
80 23633 0.4
81 26265 0.2
81 28922 0.8
81 7186 0.4
81 30538 0.3
82 11565 0.7
82 39036 0.8
82 6470 0.7
82 41484 0.2
82 15597 0.6
82 28600 0.6
82 20540 0.5
82 31485 0.2
82 26796 0.6
82 3773 0.7
82 11865 0.9
82 41628 0.2
82 13 0.8
82 11586 0.5
82 22677 0.4
82 38586 0.8
82 37515 0.8
82 13257 0.2
82 22030 0.1
82 6071 0.8
82 27069 0.2
82 18741 0.6
82 35827 0.7
82 24006 0.9
82 29175 0.4
82 4915 0.2
83 37212 0.6
83 4024 0.1
83 21779 0.7
83 4140 0.2
83 35398 0.2
83 26983 0.7
83 32278 0.7
83 35863 0.6
84 20964 0.4
84 10738 0.3
85 360 0.7
85 25135 0.9
85 22453 0.7
85 7914 0.9
85 38762 0.6
85 3704 0.8
85 32584 0.5
85 40843 0.7
85 30816 0.1
86 21380 0.3
87 38733 0.5
87 3549 0.9
87 12792 0.6
87 28894 0.3
87 21686 0.8
87 30872 0.8
88 38793 0.2
88 11421 0.6
88 15207 0.1
88 18926 0.1
88 40852 0.1
89 3355 0.2
89 5521 0.3
90 4181 0.4
90 1080 0.6
90 20502 0.7
90 15287 0.4
90 19698 0.5
90 38533 0.6
90 1859 0.6
90 37882 0.4
90 22920 0.7
91 19016 0.9
91 807 0.3
91 34580 0.1
91 27091 0.6
91 10770 0.4
91 7832 0.2
91 21675 0.6
92 24753 0.4
92 30334 0.5
92 4388 0.2
92 10804 0.1
92 35333 0.7
92 41377 0.3
92 14611 0.2
92 20152 0.7
92 28549 0.5
92 3931 0.2
92 22009 0.4
92 21095 0.1
92 21943 0.5
92 13040 0.5
92 10746 0.6
92 22020 0.2
92 40340 0.3
92 27649 0.4
92 15778 0.3
92 18493 0.5
92 23062 0.5
92 16321 0.5
92 3678 0.3
92 40309 0.7
92 26465 0.7
92 11041 0.4
92 12599 0.1
93 28319 0.4
93 21819 0.3
93 34782 0.9
94 33891 0.8
95 37889 0.9
95 26627 0.7
95 8056 0.9
96 32023 0.8
97 35078 0.6
97 34198 0.3
97 40832 0.9
97 4599 0.3
97 36814 0.5
97 22700 0.6
97 21985 0.1
97 40617 0.9
97 29865 0.6
98 13865 0.3
98 28974 0.2
98 27193 0.4
98 32085 0.2
99 22858 0.3
99 6916 0.9
99 18778 0.7
99 33141 0.6
100 8018 0.4
100 6087 0.8
100 41388 0.7
100 39241 0.7
100 15296 0.4
100 8478 0.1
101 23137 0.4
101 13214 0.2
101 1346 0.3
101 6605 0.3
101 8941 0.8
101 22148 0.8
101 17704 0.6
102 24764 0.4
102 11264 0.4
102 40371 0.3
102 31813 0.9
102 13535 0.9
102 10320 0.2
102 4295 0.4
102 5806 0.8
103 5158 0.4
103 18756 0.4
103 5686 0.4
103 25659 0.7
103 31158 0.2
103 30276 0.2
104 19274 0.5
104 24413 0.2
104 2021 0.8
104 32867 0.9
104 37813 0.3
104 32185 0.3
104 4875 0.7
104 14198 0.8
104 14537 0.8
104 30803 0.2
105 25725 0.5
105 22567 0.7
105 37040 0.5
105 10694 0.6
105 32215 0.5
105 17590 0.6
105 11454 0.3
105 8355 0.2
105 28587 0.3
105 16910 0.9
105 21092 0.6
105 10897 0.2
31529 38795 0.8
31529 23865 0.3
31529 6459 0.3
31529 29742 0.2
31529 39293 0.7
31529 26448 0.5
31529 3321 0.8
31529 22353 0.4
106 9418 0.5
106 903 0.6
106 33005 0.4
106 15116 0.3
106 36524 0.4
106 41409 0.3
106 25941 0.8
106 20940 0.7
106 40589 0.8
106 29105 0.2
106 17535 0.5
106 31173 0.9
106 13640 0.9
106 11873 0.4
107 12728 0.9
107 9944 0.5
107 27855 0.1
107 3044 0.3
107 30309 0.4
107 1069 0.8
107 34134 0.6
108 32481 0.7
108 30149 0.4
108 31111 0.3
108 19395 0.8
108 34912 0.5
108 26678 0.4
108 27895 0.1
108 35707 0.7
108 36454 0.8
108 21488 0.4
108 4339 0.1
108 31902 0.7
110 30633 0.2
110 24629 0.3
110 14244 0.2
110 32048 0.2
110 16450 0.5
110 37450 0.9
110 18050 0.4
110 31008 0.1
110 4272 0.6
110 18778 0.3
110 23424 0.7
110 10807 0.1
110 12232 0.7
110 7201 0.8
110 5983 0.5
110 30063 0.7
110 14680 0.3
110 27500 0.1
110 14103 0.7
110 22942 0.3
110 31870 0.8
110 34186 0.2
110 40787 0.5
110 11106 0.5
110 40228 0.8
110 19248 0.4
110 5575 0.5
110 27911 0.5
110 29017 0.4
110 668 0.7
110 36789 0.2
110 32670 0.2
110 40172 0.8
110 29862 0.5
110 15572 0.3
110 25075 0.2
110 3090 0.4
110 39266 0.5
110 37779 0.4
110 35188 0.1
110 13700 0.5
110 23369 0.7
110 8194 0.6
110 29124 0.6
110 19254 0.7
110 36927 0.3
110 21731 0.6
110 27396 0.3
110 13845 0.4
110 24519 0.2
110 39520 0.1
110 36670 0.5
110 14072 0.3
110 35983 0.3
110 14996 0.6
110 19108 0.6
110 7886 0.6
110 10761 0.5
110 6886 0.5
110 33608 0.4
110 39710 0.4
110 1586 0.7
111 2902 0.1
111 34934 0.8
111 22845 0.9
111 11856 0.1
111 2063 0.6
111 14804 0.6
111 25664 0.6
111 35569 0.6
111 33196 0.9
111 23199 0.9
111 39922 0.2
111 11496 0.3
111 30002 0.3
111 36065 0.7
111 5932 0.4
112 4915 0.2
113 23323 0.7
113 7502 0.9
113 17016 0.7
113 7776 0.1
113 15548 0.4
113 32361 0.8
113 10212 0.4
113 5114 0.8
113 10252 0.3
113 37075 0.2
113 38479 0.4
113 18540 0.4
113 26569 0.5
113 7732 0.4
113 4867 0.6
114 6649 0.8
114 10380 0.9
114 28821 0.2
115 28918 0.8
115 15065 0.3
115 38725 0.8
115 31084 0.5
115 14641 0.6
115 4881 0.7
115 30612 0.3
115 16321 0.4
115 24505 0.6
116 11218 0.5
116 19875 0.4
116 25982 0.7
117 9462 0.3
117 14930 0.7
117 34480 0.9
117 39442 0.7
33189 25434 0.3
33189 19187 0.6
118 16289 0.1
118 23192 0.7
119 1873 0.2
119 31790 0.8
119 15234 0.5
119 9940 0.2
34930 21144 0.7
34930 11700 0.8
34930 17399 0.8
34930 29788 0.9
34930 10237 0.3
34930 1092 0.4
120 33526 0.7
120 12650 0.2
121 2036 0.6
121 19275 0.7
121 10226 0.1
121 32102 0.6
121 17574 0.1
122 14564 0.7
122 5439 0.8
122 28770 0.5
122 6629 0.5
122 37316 0.9
25356 34127 0.7
25356 10096 0.3
25356 12446 0.8
25356 10564 0.9
123 5309 0.2
123 1332 0.2
123 29346 0.6
123 551 0.6
123 3415 0.9
123 14981 0.6
123 22508 0.7
123 991 0.4
124 8485 0.4
693 4520 0.1
693 26647 0.6
126 26375 0.8
126 32606 0.2
126 37958 0.8
126 32635 0.7
126 28358 0.6
126 25794 0.8
126 34038 0.2
126 26315 0.6
126 26728 0.8
127 30858 0.7
127 37040 0.5
127 8842 0.2
128 38099 0.7
128 13286 0.4
128 41588 0.2
128 6120 0.6
128 660 0.4
128 40092 0.1
128 18098 0.9
128 21338 0.3
128 22809 0.7
128 17657 0.2
128 34850 0.4
129 32159 0.2
130 34175 0.3
130 11122 0.7
130 8450 0.8
130 15676 0.2
130 39749 0.6
130 41239 0.2
130 23610 0.8
130 12702 0.1
130 27442 0.9
130 449 0.8
130 19480 0.8
130 14294 0.4
130 35425 0.4
130 23222 0.5
131 38825 0.2
131 9440 0.6
131 35870 0.8
32353 27586 0.1
32353 4413 0.3
32353 9320 0.9
132 8304 0.4
132 8324 0.2
133 7175 0.5
133 15352 0.9
133 5756 0.6
133 22467 0.5
133 39444 0.6
133 10207 0.6
133 5357 0.6
133 18235 0.3
133 5863 0.4
133 26098 0.8
134 20307 0.7
134 20558 0.6
134 26817 0.2
134 19622 0.5
134 31796 0.4
134 15496 0.5
134 559 0.6
134 31279 0.6
134 17853 0.1
134 19879 0.8
134 37458 0.7
134 26728 0.7
135 10690 0.8
135 35936 0.3
135 34899 0.6
135 2337 0.8
135 987 0.5
135 10111 0.3
135 2453 0.3
135 17888 0.3
135 34670 0.6
136 38456 0.4
136 40921 0.6
136 21465 0.5
137 5444 0.4
137 28961 0.4
137 32011 0.2
138 41122 0.3
138 4071 0.8
138 2904 0.3
138 22784 0.1
138 5373 0.8
138 14606 0.6
138 10298 0.8
138 8480 0.4
138 27802 0.5
138 4036 0.4
138 14262 0.4
138 16220 0.3
138 21521 0.3
138 38378 0.9
138 26141 0.4
138 18290 0.4
138 13006 0.3
138 26765 0.2
138 916 0.6
138 18838 0.6
138 7509 0.5
138 24560 0.1
138 36793 0.2
138 7367 0.4
138 18810 0.2
138 23956 0.2
138 854 0.5
139 7415 0.8
139 31484 0.8
139 10707 0.4
139 2586 0.8
139 17222 0.9
139 14895 0.5
140 36418 0.2
140 37980 0.2
140 25862 0.9
140 38174 0.4
140 18654 0.7
140 13793 0.2
140 36902 0.8
141 15973 0.4
34895 23864 0.5
34895 37630 0.1
34895 18727 0.3
34895 10378 0.1
143 4195 0.9
143 26206 0.6
143 13182 0.7
143 8613 0.5
143 21936 0.4
143 37250 0.9
144 33637 0.6
144 7053 0.5
144 35703 0.2
144 10081 0.2
144 40040 0.3
144 33222 0.2
144 30648 0.8
144 15339 0.4
144 19044 0.4
145 18218 0.6
145 14829 0.3
145 7115 0.4
145 29046 0.5
145 27509 0.5
145 4764 0.6
145 15566 0.3
145 31949 0.5
146 4026 0.7
146 30032 0.2
146 41656 0.8
146 29229 0.2
146 15885 0.9
146 38416 0.3
146 25445 0.5
146 39535 0.9
147 3608 0.4
147 25243 0.1
147 36893 0.8
147 11644 0.4
147 32803 0.4
147 34893 0.8
147 30533 0.3
147 21046 0.5
148 11880 0.5
149 33885 0.5
149 5505 0.5
150 13054 0.9
150 10437 0.9
151 30114 0.3
151 10031 0.4
151 34489 0.4
151 31276 0.5
151 34370 0.8
151 9215 0.6
151 34269 0.1
151 5852 0.8
151 10745 0.8
151 26478 0.1
151 19719 0.2
151 15740 0.5
152 2262 0.2
152 34081 0.2
153 20493 0.2
153 37224 0.4
153 12424 0.5
153 6742 0.9
153 17264 0.1
153 31681 0.2
153 8807 0.9
153 11431 0.6
153 23852 0.6
153 23585 0.6
154 9689 0.3
154 14972 0.8
154 21534 0.8
154 9933 0.2
154 35671 0.4
154 1499 0.4
154 10073 0.4
155 28144 0.3
155 3330 0.8
155 14979 0.8
155 33226 0.4
155 4140 0.6
155 32209 0.9
156 13762 0.3
156 14795 0.7
156 4376 0.3
156 12427 0.3
156 27913 0.2
156 24118 0.4
156 7192 0.5
156 17276 0.6
156 4759 0.3
156 36389 0.8
156 19121 0.5
156 27080 0.5
156 6888 0.7
157 25659 0.1
158 31830 0.4
158 30572 0.3
158 749 0.3
158 39118 0.8
158 6767 0.2
158 23244 0.7
158 29146 0.4
158 16201 0.2
158 19698 0.2
159 11930 0.9
159 34486 0.3
161 26563 0.8
161 25011 0.6
161 9726 0.7
161 5220 0.8
162 4384 0.1
162 24520 0.6
162 11302 0.5
162 39494 0.5
162 40568 0.4
162 32101 0.4
162 36654 0.7
162 26485 0.6
162 11258 0.6
162 41490 0.8
162 15824 0.1
162 13618 0.7
162 11108 0.9
162 11002 0.2
162 2807 0.7
162 10248 0.3
162 22841 0.3
162 25040 0.6
162 12338 0.6
162 29401 0.5
162 14876 0.3
162 15790 0.8
162 6044 0.6
162 17261 0.6
163 16894 0.7
163 37932 0.8
163 38434 0.7
163 38547 0.3
163 27304 0.3
163 20446 0.3
163 24213 0.3
164 22774 0.4
165 22314 0.5
166 41641 0.8
166 1937 0.4
166 31112 0.7
166 9061 0.6
166 8330 0.6
166 22784 0.5
166 17065 0.1
166 14875 0.7
166 586 0.3
166 34987 0.9
166 19273 0.2
166 36249 0.1
166 31261 0.4
166 25399 0.3
166 10923 0.2
166 23554 0.8
166 26590 0.8
167 13676 0.5
167 17599 0.7
167 16205 0.7
167 10742 0.2
168 2346 0.1
168 24786 0.6
168 16352 0.1
170 37716 0.2
170 8083 0.7
172 10590 0.3
172 30176 0.2
172 985 0.6
172 7047 0.7
172 21497 0.7
172 17823 0.4
33 2519 0.3
33 37970 0.6
33 15353 0.6
33 38087 0.4
33 5112 0.1
33 23519 0.8
33 32233 0.2
33 6209 0.6
33 16220 0.5
33 4678 0.8
33 2075 0.3
175 13084 0.1
175 849 0.3
175 40086 0.8
175 8715 0.3
175 13581 0.5
175 28053 0.5
175 14093 0.2
175 16350 0.2
175 18859 0.2
175 37995 0.6
962 36423 0.3
34902 19044 0.1
34902 29062 0.7
34902 6767 0.7
178 15890 0.4
178 3607 0.8
178 18729 0.1
178 35237 0.6
179 5865 0.8
179 10034 0.4
180 18530 0.5
180 8827 0.8
180 6422 0.2
180 21278 0.2
180 29745 0.6
180 19757 0.5
180 9909 0.2
180 6727 0.1
180 17894 0.7
180 27628 0.1
180 36443 0.8
181 19005 0.4
181 15959 0.2
181 31968 0.2
181 22826 0.9
181 33767 0.7
181 30616 0.6
181 28499 0.4
181 19188 0.3
181 15199 0.6
181 34438 0.2
181 10226 0.1
181 4452 0.4
181 8300 0.4
181 3335 0.9
181 24636 0.5
181 2281 0.1
182 5930 0.8
182 13416 0.7
182 2702 0.9
182 2104 0.9
182 12339 0.9
29918 3274 0.5
29918 9450 0.8
29918 25780 0.6
29918 40736 0.5
29918 24088 0.1
29918 5055 0.3
29918 7461 0.1
29918 23531 0.3
29918 5022 0.5
29918 11975 0.5
29918 39217 0.3
29918 3175 0.6
34904 8196 0.3
184 19884 0.6
184 24011 0.4
184 11704 0.6
184 1967 0.4
184 24734 0.2
185 30448 0.1
185 30529 0.4
185 998 0.3
185 4156 0.2
185 31043 0.5
185 39874 0.3
186 10791 0.3
186 25025 0.7
186 24746 0.4
186 38694 0.1
186 28187 0.5
186 9740 0.4
186 9812 0.9
187 8836 0.6
188 40938 0.2
189 21687 0.3
189 36512 0.3
189 14435 0.4
189 35602 0.7
190 27368 0.1
190 16194 0.2
190 10794 0.4
190 21972 0.4
190 12142 0.6
190 18134 0.4
190 33762 0.8
191 21065 0.5
191 21517 0.5
192 29908 0.4
192 24612 0.2
192 10860 0.5
192 17567 0.6
1053 27386 0.3
195 35120 0.5
195 26227 0.3
195 24679 0.2
195 23484 0.3
196 39159 0.8
196 10126 0.6
196 39866 0.5
196 19171 0.1
196 3426 0.7
197 40272 0.3
197 35842 0.4
197 36328 0.6
197 32452 0.7
197 34044 0.5
198 31098 0.7
198 33035 0.8
198 20361 0.6
198 18333 0.8
198 23598 0.7
198 15161 0.4
198 1785 0.4
199 26045 0.5
199 4190 0.4
199 14198 0.8
199 5824 0.6
199 10291 0.5
201 27247 0.8
201 30205 0.6
202 37531 0.9
202 19959 0.5
202 22919 0.4
202 7358 0.3
202 22929 0.8
202 40076 0.8
203 10391 0.7
203 14203 0.5
203 23771 0.7
203 15702 0.7
203 40303 0.6
203 35922 0.9
204 28926 0.3
205 36123 0.5
205 33525 0.4
205 38822 0.5
206 26737 0.6
206 27367 0.6
206 20892 0.5
207 25881 0.8
207 39380 0.7
208 1292 0.2
208 9577 0.6
209 18599 0.3
34909 32689 0.2
34909 8904 0.1
34909 2354 0.8
34909 15198 0.2
34909 13988 0.6
34909 10078 0.6
34909 1866 0.2
212 29499 0.5
212 34525 0.7
212 15008 0.5
212 27868 0.5
213 20295 0.8
214 13371 0.4
214 34865 0.6
215 38057 0.9
215 26583 0.5
215 32665 0.3
215 27644 0.3
215 27870 0.8
215 7869 0.4
215 15229 0.6
215 36785 0.8
215 33194 0.1
215 10382 0.5
215 23115 0.8
215 38413 0.2
215 40265 0.8
215 27144 0.8
216 1748 0.7
216 30652 0.8
216 33677 0.1
216 4212 0.7
216 12905 0.8
216 20818 0.3
216 18575 0.6
216 39011 0.5
216 2161 0.2
216 29263 0.5
216 5034 0.9
216 18995 0.1
216 14861 0.7
216 29572 0.4
216 35254 0.4
217 23204 0.4
217 4118 0.2
217 26313 0.7
217 18248 0.7
217 36960 0.9
217 11116 0.9
217 17938 0.6
217 33470 0.8
217 30824 0.3
217 22526 0.4
217 20363 0.1
29935 14194 0.7
29935 1727 0.8
29935 15031 0.9
29935 10570 0.7
29935 17337 0.3
29935 10278 0.9
218 15065 0.3
218 40790 0.2
218 2858 0.4
218 8063 0.1
218 2411 0.4
218 5350 0.5
218 16257 0.1
218 17379 0.6
218 29088 0.2
219 21498 0.7
219 4248 0.2
219 31185 0.7
219 4697 0.2
219 26148 0.8
220 32046 0.4
220 12067 0.7
220 6802 0.1
220 31246 0.5
220 41056 0.5
220 31106 0.7
220 18360 0.5
220 34561 0.5
221 33438 0.5
221 33853 0.8
221 13155 0.7
221 35472 0.7
221 1330 0.5
221 2527 0.7
221 5328 0.4
221 6544 0.8
221 28712 0.4
16104 20862 0.9
16104 8543 0.2
16104 14331 0.4
16104 41697 0.2
224 38462 0.8
224 39970 0.4
224 20449 0.5
224 30371 0.9
225 23300 0.4
225 22349 0.3
225 832 0.2
227 26738 0.8
227 38301 0.6
227 35356 0.6
228 26693 0.6
228 39073 0.8
228 26331 0.7
228 34256 0.6
228 576 0.9
228 37442 0.3
228 510 0.5
228 25428 0.5
228 9437 0.2
228 30768 0.6
229 15028 0.3
229 23530 0.3
229 2221 0.3
229 17937 0.4
229 5892 0.8
229 21508 0.4
229 10768 0.4
229 34626 0.1
229 28328 0.7
229 25857 0.8
230 13853 0.9
230 1422 0.8
230 6782 0.9
231 23231 0.1
231 20402 0.6
232 7152 0.6
232 27313 0.7
232 18954 0.6
232 18400 0.3
232 24587 0.8
232 23414 0.3
232 5151 0.7
