11565 67114
13 6540 0.1
13 4501 0.7
13 10689 0.8
14 4625 0.8
14 2419 0.8
14 11076 0.4
14 4352 0.3
14 3270 0.1
14 7975 0.3
14 3988 0.5
14 9605 0.3
14 3108 0.9
14 4141 0.3
14 7906 0.7
14 8997 0.3
14 632 0.1
14 184 0.4
14 1592 0.7
14 8704 0.6
14 3725 0.8
14 7583 0.6
14 6027 0.7
14 7488 0.4
14 9384 0.1
14 6261 0.9
14 1014 0.5
14 10321 0.8
14 7172 0.6
14 8743 0.6
14 2086 0.2
14 6360 0.6
14 31 0.5
14 7441 0.2
14 1511 0.5
14 9443 0.4
14 10970 0.9
14 9624 0.1
14 7419 0.2
14 1341 0.3
14 8288 0.2
14 5525 0.1
14 11060 0.1
14 1808 0.8
14 4093 0.1
14 8861 0.6
14 9541 0.4
14 10501 0.6
14 5824 0.3
14 5228 0.8
14 615 0.2
14 3937 0.4
14 9278 0.3
14 6684 0.5
14 4778 0.6
14 6007 0.5
15 5021 0.5
15 10010 0.7
15 8099 0.2
15 8877 0.3
15 2722 0.5
15 6027 0.7
15 4174 0.3
15 4203 0.5
15 7419 0.4
16 3061 0.6
16 2022 0.4
16 7084 0.8
16 395 0.2
16 6237 0.9
16 7562 0.3
16 3879 0.7
16 8428 0.7
16 6002 0.9
17 3931 0.6
17 8014 0.4
17 2762 0.6
17 8493 0.4
17 4631 0.9
17 4160 0.4
17 4991 0.6
18 294 0.8
19 8893 0.3
19 9525 0.4
19 11416 0.7
20 1635 0.4
20 10838 0.2
21 7586 0.6
21 6600 0.2
22 9306 0.7
22 4641 0.6
23 98 0.8
23 5475 0.3
23 2445 0.6
23 8605 0.6
23 5705 0.5
23 9530 0.6
23 7359 0.5
24 3011 0.7
24 3850 0.2
24 7975 0.7
24 9605 0.3
24 11423 0.9
24 3397 0.2
24 3440 0.6
24 8997 0.4
24 491 0.2
24 882 0.6
24 3332 0.6
24 4128 0.2
24 1045 0.3
24 6392 0.4
24 5741 0.3
24 7163 0.7
24 8422 0.8
24 8425 0.6
24 4990 0.7
24 9851 0.6
24 35 0.5
24 5694 0.3
24 4368 0.4
24 854 0.9
24 1189 0.5
24 9383 0.7
24 2899 0.3
24 5393 0.4
24 4354 0.8
24 1592 0.5
24 410 0.2
24 10491 0.6
24 8625 0.3
24 5621 0.4
24 846 0.8
24 5706 0.5
24 6056 0.4
24 10496 0.7
24 9468 0.3
24 4093 0.7
24 5749 0.2
24 749 0.3
24 5228 0.2
24 5876 0.5
24 8159 0.4
24 7779 0.8
24 388 0.2
24 10342 0.6
24 4779 0.8
24 5664 0.8
25 6370 0.5
26 8314 0.6
27 4555 0.2
28 7799 0.7
28 1028 0.8
28 10852 0.8
28 4622 0.2
28 7902 0.2
28 1720 0.1
28 10068 0.6
29 1376 0.9
29 6436 0.8
29 1423 0.6
30 5812 0.7
30 7798 0.8
30 2477 0.1
30 5699 0.3
30 5446 0.9
30 4063 0.1
30 6251 0.2
30 8153 0.7
30 2410 0.3
30 9738 0.6
30 4930 0.1
30 10934 0.7
31 8603 0.7
31 6559 0.5
31 1632 0.9
31 7477 0.2
31 5841 0.8
31 10139 0.7
31 1963 0.3
31 6394 0.8
31 8422 0.6
31 4799 0.4
31 5638 0.6
31 6400 0.7
31 2390 0.4
31 2803 0.5
31 3740 0.7
31 9350 0.5
31 8625 0.4
31 6583 0.7
31 6770 0.8
31 929 0.2
31 4093 0.3
31 4133 0.2
31 1112 0.7
31 7140 0.2
31 4464 0.1
31 8825 0.8
31 5663 0.3
31 3582 0.5
31 5664 0.8
31 6232 0.5
31 8457 0.8
31 6599 0.7
31 2565 0.7
31 11423 0.4
31 8997 0.6
31 5890 0.2
31 3408 0.9
31 8854 0.2
31 6974 0.4
31 4128 0.4
31 9383 0.9
31 11440 0.9
31 2899 0.8
31 410 0.5
31 7681 0.1
31 4856 0.9
31 10490 0.4
31 7912 0.7
31 7419 0.4
31 10491 0.6
31 2188 0.1
31 10501 0.3
31 615 0.1
31 1348 0.2
31 10510 0.4
31 4874 0.6
31 8787 0.6
31 5722 0.5
31 3397 0.4
31 10733 0.5
31 1177 0.5
31 6027 0.3
31 5551 0.7
31 1183 0.5
31 4917 0.3
31 4354 0.3
31 8142 0.4
31 288 0.4
31 119 0.7
31 10847 0.3
31 7034 0.5
31 4913 0.3
31 9278 0.6
31 3850 0.7
31 1478 0.8
31 9656 0.1
31 7237 0.6
31 8565 0.7
31 1776 0.3
31 491 0.8
31 3682 0.9
31 686 0.8
31 11526 0.4
31 6891 0.4
31 6351 0.1
31 10957 0.1
31 5073 0.2
31 3343 0.7
31 11159 0.9
31 11163 0.9
31 3175 0.7
31 7075 0.7
31 6056 0.8
31 10032 0.9
31 8586 0.5
31 2099 0.9
31 5824 0.3
31 4779 0.3
31 7832 0.1
32 4266 0.5
32 8060 0.7
32 5171 0.8
32 5269 0.8
32 11165 0.4
33 171 0.4
33 10701 0.9
33 10628 0.4
33 3190 0.5
34 3307 0.5
34 4267 0.2
34 1509 0.8
34 8606 0.4
34 5027 0.3
34 6158 0.3
34 1662 0.5
34 1246 0.3
34 10982 0.9
35 749 0.6
35 621 0.5
35 3062 0.3
35 728 0.5
35 7975 0.7
35 7441 0.5
35 3270 0.3
35 2741 0.7
35 7050 0.5
35 8460 0.5
35 7477 0.4
35 6605 0.4
35 9118 0.6
35 10116 0.5
35 3332 0.1
35 2099 0.8
35 11093 0.4
35 4168 0.5
35 11043 0.3
35 6069 0.4
35 5345 0.8
35 7204 0.4
35 7724 0.1
35 5638 0.6
35 6400 0.6
35 4990 0.3
35 9383 0.3
35 8324 0.7
35 4133 0.3
35 501 0.2
35 6356 0.5
35 7172 0.4
35 9717 0.3
35 2086 0.6
35 6360 0.9
35 11161 0.6
35 783 0.5
35 9210 0.3
35 5759 0.2
35 8625 0.3
35 10881 0.6
35 7912 0.5
35 970 0.6
35 6056 0.4
35 5522 0.6
35 6367 0.2
35 2682 0.7
35 745 0.5
35 9605 0.4
35 4093 0.5
35 7823 0.3
35 8444 0.6
35 3483 0.6
35 8909 0.9
35 5228 0.7
35 3892 0.4
35 11068 0.3
35 801 0.8
35 8200 0.2
35 8687 0.5
35 6641 0.5
36 9666 0.3
36 861 0.7
37 3033 0.4
37 8499 0.4
37 1854 0.6
38 38 0.3
38 3339 0.4
39 381 0.6
39 9913 0.3
39 4043 0.4
10739 11119 0.2
10739 48 0.9
10739 4660 0.3
10739 1648 0.5
10739 9642 0.7
10739 1508 0.2
10739 9964 0.4
10739 7500 0.6
10739 3120 0.4
10739 10890 0.8
10739 7348 0.1
10739 1219 0.8
10739 9865 0.7
10739 3392 0.2
10739 4499 0.2
10739 6130 0.6
40 2051 0.7
40 527 0.1
40 4182 0.3
40 10827 0.3
40 10859 0.3
40 1463 0.7
40 4865 0.7
40 4879 0.4
40 6867 0.3
40 3355 0.3
40 1011 0.8
40 4653 0.7
40 6978 0.4
40 4440 0.9
40 3592 0.7
40 8003 0.3
40 10530 0.8
40 9054 0.5
41 1410 0.8
41 10500 0.6
42 5675 0.6
43 6232 0.7
43 2419 0.9
43 262 0.2
43 3237 0.5
43 6503 0.7
43 5983 0.7
43 1536 0.2
43 7012 0.2
43 3108 0.3
43 7237 0.5
43 4352 0.5
43 5814 0.4
43 6932 0.2
43 8077 0.8
43 3725 0.4
43 6974 0.7
43 4966 0.7
43 2893 0.4
43 7605 0.6
43 5749 0.7
43 8580 0.1
43 4990 0.1
43 9624 0.6
43 1885 0.6
43 731 0.1
43 8436 0.4
43 410 0.8
43 10490 0.8
43 8625 0.4
43 2502 0.5
43 5399 0.3
43 8288 0.8
43 4093 0.6
43 10148 0.6
43 8444 0.8
43 3483 0.2
43 10501 0.4
43 5876 0.3
43 3760 0.3
43 854 0.7
43 10378 0.2
43 8065 0.6
44 8195 0.3
44 9389 0.4
44 2192 0.9
44 9036 0.3
44 5064 0.4
44 11136 0.4
45 2333 0.4
46 1184 0.8
46 260 0.8
47 8197 0.6
48 11119 0.8
48 1549 0.3
48 1928 0.3
48 5496 0.7
48 9647 0.2
48 57 0.8
48 6125 0.5
49 2871 0.3
49 4516 0.4
49 10011 0.4
49 10785 0.7
49 9310 0.2
49 4400 0.2
49 2729 0.7
49 704 0.1
49 1395 0.8
49 5888 0.2
49 11438 0.9
49 3737 0.8
49 2595 0.1
49 7693 0.1
49 5694 0.1
49 3762 0.7
49 9346 0.8
50 10989 0.5
50 3713 0.6
50 2127 0.4
50 9629 0.5
50 2889 0.5
50 1953 0.7
50 7632 0.1
50 6656 0.7
50 5639 0.6
50 10941 0.2
50 10532 0.7
50 8020 0.4
50 5215 0.5
50 9914 0.4
50 10653 0.8
50 9185 0.5
50 558 0.2
50 9589 0.8
50 9277 0.9
50 3879 0.4
50 4469 0.4
50 10461 0.7
51 2320 0.3
52 2635 0.3
52 2764 0.5
52 8969 0.1
53 5094 0.3
53 4496 0.6
53 10300 0.5
54 2244 0.8
54 6434 0.3
54 863 0.5
55 433 0.4
55 10767 0.6
55 7884 0.8
55 5983 0.3
55 5790 0.3
55 3760 0.5
55 10342 0.7
55 1589 0.9
55 8794 0.8
55 3408 0.3
55 2432 0.4
55 9891 0.3
55 3375 0.7
55 1963 0.7
55 3011 0.3
55 728 0.3
55 5638 0.4
55 6400 0.6
55 9805 0.8
55 4174 0.2
55 2943 0.3
55 3550 0.4
55 833 0.1
55 105 0.8
55 7172 0.5
55 6356 0.3
55 6360 0.1
55 9133 0.8
55 10490 0.8
55 11163 0.8
55 10917 0.3
55 4633 0.6
55 7912 0.7
55 7419 0.3
55 9684 0.7
55 2767 0.1
55 2099 0.1
55 3310 0.6
55 749 0.8
55 3188 0.8
55 5487 0.7
55 9690 0.1
55 79 0.8
55 7666 0.6
55 6165 0.9
56 4219 0.1
56 10247 0.6
56 11115 0.6
57 7094 0.9
57 10278 0.3
57 2114 0.8
57 5453 0.3
57 8969 0.6
57 11115 0.1
57 9885 0.8
57 2836 0.6
57 10258 0.1
57 10416 0.5
57 8613 0.6
57 5252 0.6
57 537 0.4
57 4792 0.4
57 7108 0.3
57 7112 0.3
57 10831 0.3
57 4641 0.6
57 3920 0.1
57 4805 0.2
57 8988 0.4
57 9347 0.3
57 2128 0.2
57 489 0.4
57 10839 0.4
57 4627 0.5
57 2247 0.9
57 370 0.7
57 1801 0.8
57 5862 0.8
57 6582 0.5
57 10275 0.2
57 11021 0.4
57 9916 0.2
57 6949 0.9
57 10817 0.2
57 4435 0.4
57 995 0.2
57 4276 0.5
57 381 0.3
57 1983 0.9
57 8634 0.4
57 3053 0.6
57 384 0.2
57 9192 0.5
57 10288 0.6
57 10457 0.4
57 6592 0.3
57 11410 0.6
57 11069 0.6
57 8643 0.3
57 2156 0.1
57 9368 0.3
57 761 0.1
57 5675 0.7
57 6238 0.7
57 7718 0.2
57 229 0.8
57 3258 0.4
57 1735 0.8
57 5338 0.3
57 590 0.4
57 2705 0.3
57 2531 0.7
57 11248 0.5
57 3602 0.3
57 63 0.4
57 4049 0.9
57 8798 0.4
57 8479 0.8
57 10316 0.4
57 10317 0.5
57 9992 0.4
57 3423 0.7
57 9765 0.2
57 7729 0.3
57 968 0.2
57 9400 0.7
57 5761 0.9
57 7362 0.8
57 426 0.2
57 11458 0.7
57 1155 0.6
57 9785 0.3
57 9412 0.8
57 4690 0.7
57 5926 0.2
57 8878 0.3
57 8506 0.7
57 9419 0.2
57 7571 0.1
57 5027 0.1
57 9243 0.9
57 5732 0.5
57 8515 0.7
57 6625 0.6
57 9994 0.4
57 7580 0.8
57 1551 0.4
57 5943 0.7
57 11301 0.1
57 9433 0.2
57 2756 0.3
57 6655 0.2
57 2215 0.3
57 7589 0.6
57 2635 0.3
57 4011 0.2
57 5213 0.5
57 6855 0.5
57 11552 0.4
57 1771 0.7
57 7354 0.7
57 7222 0.5
57 10190 0.6
57 6862 0.3
57 7958 0.7
57 1394 0.6
57 9450 0.6
57 71 0.5
57 3148 0.2
57 9105 0.8
57 1213 0.7
57 1427 0.3
57 6691 0.1
57 3152 0.9
57 7854 0.6
57 4031 0.5
57 8564 0.5
57 4750 0.7
57 5425 0.2
57 11520 0.3
57 5203 0.9
57 3331 0.9
57 865 0.9
57 9465 0.2
57 10034 0.8
57 6889 0.4
57 4757 0.4
57 4034 0.3
57 10397 0.6
57 4218 0.4
57 1230 0.2
57 2384 0.1
57 3165 0.8
57 149 0.1
57 7991 0.6
57 3873 0.3
57 4043 0.4
57 9306 0.4
57 9308 0.6
57 2988 0.6
57 10229 0.5
57 3879 0.2
57 4869 0.6
57 7453 0.8
57 11165 0.8
57 5091 0.6
57 4055 0.5
57 9618 0.8
57 10057 0.3
57 331 0.9
57 4942 0.2
57 2454 0.3
57 5444 0.6
57 11471 0.2
57 8201 0.5
57 11306 0.2
57 8339 0.8
57 9873 0.7
57 7085 0.6
57 6374 0.5
57 7464 0.9
57 10247 0.1
57 3192 0.7
57 8403 0.5
7604 7589 0.6
7604 3873 0.3
59 11522 0.2
59 3408 0.7
59 3375 0.1
59 11043 0.2
59 9468 0.4
59 1009 0.7
59 7488 0.1
59 4174 0.4
59 7209 0.6
59 9384 0.2
59 10179 0.2
59 240 0.4
59 8743 0.6
59 6451 0.6
59 2862 0.5
59 1511 0.3
59 11459 0.3
59 10364 0.1
59 7419 0.7
59 5604 0.3
59 4682 0.4
59 11367 0.4
59 6869 0.3
59 7923 0.5
59 5882 0.2
60 1173 0.3
60 6885 0.1
60 7197 0.7
60 6081 0.3
60 5400 0.9
60 2396 0.2
60 7481 0.6
60 3629 0.4
60 11298 0.8
60 6900 0.9
60 10398 0.4
60 8064 0.6
60 1537 0.8
60 8721 0.6
60 1968 0.6
61 9742 0.9
61 98 0.5
61 7926 0.4
61 3080 0.7
61 7513 0.7
61 8025 0.5
61 8834 0.6
61 3119 0.9
61 9117 0.1
61 8605 0.8
61 7010 0.8
61 9429 0.3
61 2473 0.7
61 7597 0.8
61 4713 0.4
61 10317 0.4
61 7990 0.7
61 7089 0.6
61 6464 0.3
8715 5144 0.5
8715 10338 0.5
8715 4249 0.3
8715 6523 0.4
8715 8510 0.5
8715 6020 0.6
62 2127 0.5
63 4499 0.5
63 5051 0.5
64 8597 0.5
65 1179 0.7
65 3062 0.7
65 8877 0.9
65 3401 0.5
65 5303 0.4
65 9554 0.7
65 7884 0.5
65 5790 0.8
65 3760 0.7
65 3397 0.7
65 3582 0.4
65 3855 0.9
65 4788 0.2
65 8465 0.3
65 8930 0.2
65 262 0.3
65 4168 0.2
65 11043 0.9
65 7759 0.6
65 8342 0.5
65 3767 0.1
65 2532 0.8
65 6709 0.9
65 6027 0.8
65 9805 0.2
65 11402 0.3
65 4174 0.8
65 3550 0.8
65 4581 0.2
65 2830 0.6
65 4133 0.2
65 7992 0.6
65 3554 0.7
65 4352 0.4
65 6460 0.2
65 9133 0.8
65 1334 0.4
65 11163 0.3
65 5522 0.2
65 9443 0.7
65 9092 0.7
65 6165 0.3
65 4224 0.3
65 5772 0.8
65 7419 0.2
65 1341 0.7
65 8288 0.2
65 8392 0.6
65 2682 0.8
65 5021 0.5
65 5604 0.6
65 2189 0.3
65 8007 0.3
65 3310 0.4
65 4682 0.5
65 4821 0.6
65 10168 0.3
65 8077 0.6
65 11073 0.9
65 4413 0.7
65 9690 0.5
65 801 0.8
65 9684 0.7
65 10342 0.7
65 6641 0.5
65 2802 0.2
65 6069 0.4
66 7725 0.6
66 2660 0.2
66 3429 0.8
66 9170 0.6
67 3424 0.8
67 2580 0.8
67 5396 0.2
67 8375 0.9
67 247 0.4
67 8595 0.5
68 6900 0.5
69 1416 0.6
69 2344 0.3
69 9774 0.2
69 3201 0.8
70 10122 0.5
7607 3686 0.8
7607 3099 0.4
7607 1416 0.3
7607 7626 0.6
72 11399 0.6
72 9155 0.1
72 4265 0.2
72 10019 0.4
72 8785 0.5
73 479 0.5
73 11102 0.9
73 1584 0.4
73 10429 0.8
73 9500 0.8
73 7670 0.6
73 2013 0.1
73 1368 0.5
73 6116 0.4
74 5246 0.5
74 7749 0.7
75 10337 0.5
75 9371 0.4
75 9495 0.4
75 7694 0.5
75 10542 0.2
75 10211 0.3
76 4924 0.9
76 5406 0.7
76 1261 0.4
76 10265 0.6
76 4645 0.3
76 1139 0.8
76 10312 0.8
76 9995 0.5
77 10046 0.7
77 3852 0.2
78 9478 0.6
78 10680 0.9
78 4527 0.2
79 8601 0.3
79 8969 0.4
79 6747 0.2
79 8974 0.6
79 5121 0.3
79 184 0.4
79 3375 0.9
79 9893 0.5
79 1532 0.2
79 5638 0.4
79 6400 0.5
79 2390 0.3
79 4368 0.3
79 6411 0.4
79 3740 0.2
79 2862 0.2
79 8625 0.4
79 4633 0.5
79 10010 0.5
79 8244 0.4
79 6952 0.6
79 206 0.5
79 4093 0.8
79 8444 0.2
79 749 0.5
79 5147 0.1
79 6589 0.4
79 4990 0.3
79 5882 0.5
79 11465 0.9
79 993 0.3
79 9554 0.2
79 7884 0.1
79 3403 0.3
79 11423 0.1
79 4482 0.9
79 8997 0.6
79 7140 0.5
79 3408 0.8
79 8465 0.7
79 11043 0.2
79 4128 0.2
79 5877 0.2
79 4133 0.7
79 1325 0.9
79 7172 0.3
79 8226 0.3
79 10490 0.8
79 967 0.5
79 7912 0.4
79 970 0.9
79 5522 0.3
79 11061 0.4
79 4722 0.1
79 10148 0.4
79 9100 0.6
79 8099 0.7
79 11068 0.3
79 8687 0.6
79 2197 0.7
79 5722 0.5
79 728 0.1
79 7441 0.4
79 9605 0.4
79 1536 0.6
79 3397 0.7
79 3108 0.5
79 5706 0.6
79 4168 0.7
79 6848 0.5
79 7204 0.8
79 7583 0.7
79 11098 0.4
79 1014 0.2
79 4917 0.8
79 4352 0.5
79 2635 0.2
79 1381 0.7
79 2943 0.5
79 5621 0.1
79 8147 0.9
79 8903 0.8
79 10847 0.9
79 3836 0.8
79 4018 0.4
79 3483 0.9
79 8909 0.5
79 5228 0.1
79 9644 0.1
79 6327 0.9
79 3598 0.8
79 6684 0.7
79 10168 0.4
79 6519 0.8
79 1589 0.7
79 1776 0.3
79 491 0.3
79 3332 0.5
79 3682 0.8
79 8342 0.4
79 10219 0.9
79 9851 0.5
79 4354 0.1
79 9473 0.6
79 3343 0.5
79 7643 0.4
79 11161 0.3
79 11162 0.6
79 11459 0.4
79 2099 0.7
79 6910 0.7
79 5601 0.5
79 8007 0.6
79 8200 0.7
79 5824 0.6
79 9755 0.8
79 6548 0.8
79 9690 0.6
80 1740 0.7
80 6978 0.8
81 7083 0.1
81 3060 0.9
81 6435 0.5
81 6296 0.4
81 1975 0.1
81 9851 0.2
81 9573 0.7
81 2926 0.2
81 3476 0.3
81 11072 0.6
81 5525 0.7
82 9745 0.5
82 1741 0.8
82 6728 0.4
82 4282 0.4
82 6239 0.4
82 8172 0.3
82 10302 0.7
82 949 0.7
82 10778 0.2
82 1006 0.7
82 11299 0.8
82 6026 0.1
82 6401 0.6
82 5794 0.6
82 7021 0.2
82 10878 0.2
82 5208 0.4
82 4767 0.7
82 5959 0.4
82 7730 0.2
82 4632 0.8
82 6364 0.6
82 9093 0.8
82 10846 0.7
82 1977 0.8
82 7598 0.7
82 10280 0.4
82 3831 0.3
82 1127 0.6
82 6320 0.4
82 5567 0.4
82 11206 0.8
82 5523 0.8
82 752 0.8
82 9825 0.2
82 9694 0.6
82 6379 0.9
82 4284 0.6
82 1032 0.1
82 2927 0.4
83 3487 0.2
84 2663 0.5
85 7714 0.5
85 11419 0.7
85 425 0.5
85 9423 0.4
85 1309 0.5
85 3768 0.8
85 9847 0.3
85 593 0.8
85 8935 0.3
85 6759 0.4
85 6620 0.2
85 9216 0.6
85 8532 0.5
85 6900 0.8
85 6207 0.5
85 2792 0.5
85 3430 0.6
85 1807 0.6
85 9138 0.2
85 11344 0.3
85 6081 0.9
85 6912 0.6
85 3359 0.8
85 2274 0.6
85 3341 0.2
85 10913 0.2
85 1949 0.4
86 10335 0.3
86 1011 0.4
86 8231 0.9
87 7875 0.9
87 7204 0.6
88 2075 0.3
88 9551 0.8
88 2232 0.9
88 9169 0.4
88 11557 0.8
88 5889 0.6
88 9985 0.9
89 9429 0.4
89 6155 0.2
89 8201 0.2
89 3367 0.9
89 4119 0.2
89 7102 0.2
89 2489 0.3
89 3331 0.1
89 4265 0.4
90 11119 0.8
90 2561 0.3
91 5809 0.2
91 10148 0.7
91 4168 0.4
91 2943 0.6
91 7209 0.4
91 783 0.6
91 7884 0.5
91 5759 0.5
91 8200 0.4
91 7237 0.3
91 8460 0.2
91 5706 0.7
91 501 0.7
91 8953 0.4
91 6367 0.5
91 2682 0.4
9582 2244 0.2
9582 10152 0.5
4568 2508 0.6
4568 11532 0.5
4568 4752 0.2
4568 11069 0.8
93 7539 0.6
93 5795 0.2
93 10112 0.8
94 3038 0.3
94 5798 0.3
94 8980 0.5
94 3978 0.6
94 3272 0.5
94 2213 0.2
94 4304 0.9
95 479 0.4
95 9500 0.2
96 7044 0.3
96 3012 0.5
96 7095 0.8
96 8030 0.5
96 1551 0.7
96 6342 0.7
96 8839 0.5
96 10215 0.1
96 1242 0.8
96 7526 0.4
96 10870 0.3
96 3867 0.5
96 8753 0.8
96 4540 0.2
96 9478 0.5
96 10696 0.3
96 10271 0.3
96 7126 0.8
96 1567 0.6
96 5313 0.4
96 168 0.7
96 8348 0.7
96 979 0.8
96 9823 0.1
96 7464 0.5
97 5049 0.3
97 5500 0.4
97 7767 0.8
97 10177 0.8
97 6757 0.2
97 718 0.9
97 7344 0.5
97 3808 0.7
97 10209 0.7
97 9959 0.5
97 5296 0.5
97 2071 0.5
97 8175 0.1
97 6306 0.5
