14113 52310
12 4414 0.8
12 10035 0.7
12 1033 0.3
12 321 0.8
12 3893 0.8
12 6174 0.7
12 6984 0.2
12 546 0.5
12 9871 0.6
12 10753 0.9
12 1237 0.2
12 9859 0.3
12 12988 0.5
12 5848 0.6
12 127 0.5
12 2670 0.3
12 1043 0.2
12 10724 0.5
12 3722 0.8
12 8396 0.6
12 12229 0.3
12 5722 0.7
12 13840 0.1
12 12416 0.9
12 1994 0.6
12 13664 0.2
12 5750 0.3
12 5805 0.6
12 2460 0.3
12 856 0.4
12 10368 0.7
12 7461 0.7
12 2401 0.4
12 13915 0.6
12 8691 0.6
12 6987 0.1
12 7215 0.5
12 8842 0.2
12 8585 0.6
12 6475 0.6
12 7220 0.2
12 13256 0.5
12 10531 0.8
12 10303 0.1
12 11380 0.3
12 9161 0.9
12 2615 0.9
12 2850 0.2
12 9498 0.6
12 301 0.7
12 11961 0.7
12 5978 0.8
12 13693 0.3
13 12660 0.5
13 6051 0.3
13 6165 0.1
13 4758 0.6
13 11350 0.5
13 3249 0.5
13 12828 0.6
13 4348 0.7
13 2529 0.4
13 9371 0.6
13 1421 0.7
13 13497 0.5
13 13798 0.4
13 9010 0.5
13 10410 0.5
6893 10914 0.4
15 12495 0.9
15 1488 0.5
16 7925 0.4
16 9329 0.6
16 8927 0.5
16 1385 0.2
16 8151 0.5
16 5767 0.7
16 1392 0.4
16 7537 0.7
16 1998 0.4
17 8793 0.8
17 13804 0.7
17 6806 0.5
17 4873 0.4
17 1237 0.2
17 4260 0.5
17 2858 0.4
17 13866 0.2
17 4521 0.2
17 6714 0.1
17 3172 0.8
17 11344 0.9
17 10516 0.8
17 5907 0.4
18 529 0.8
18 12997 0.6
18 12797 0.7
18 4001 0.7
18 5845 0.9
18 7895 0.4
18 13129 0.4
18 12264 0.1
18 10474 0.7
18 13664 0.7
18 3388 0.5
18 3086 0.4
18 3439 0.6
19 14106 0.4
19 2739 0.4
20 766 0.2
21 2897 0.6
21 4659 0.1
21 12807 0.5
21 5674 0.5
21 4394 0.4
21 856 0.5
21 12768 0.8
21 8640 0.5
21 6803 0.8
11614 5373 0.3
11614 5911 0.4
11614 9698 0.5
11614 12194 0.8
22 2897 0.2
22 8793 0.7
22 11485 0.3
22 1884 0.2
22 11380 0.3
22 832 0.9
22 13424 0.6
22 1980 0.7
22 8877 0.6
22 8515 0.1
22 4414 0.6
22 7485 0.8
23 10787 0.4
23 163 0.2
23 8436 0.1
23 13210 0.7
23 1834 0.1
23 7844 0.7
23 1574 0.5
23 4480 0.2
23 13352 0.7
23 6626 0.3
23 8394 0.5
23 8136 0.8
23 11718 0.4
23 10897 0.2
23 9073 0.2
23 3856 0.7
23 840 0.5
23 8849 0.1
23 2510 0.9
23 10996 0.9
23 5484 0.1
23 11377 0.8
23 4443 0.7
23 1706 0.8
23 13320 0.3
23 807 0.8
24 479 0.6
24 7181 0.8
24 11959 0.8
24 13790 0.3
25 7873 0.9
25 9600 0.3
25 11937 0.7
25 25 0.4
25 6011 0.5
25 3299 0.3
25 5907 0.9
25 11498 0.9
26 11740 0.6
26 14053 0.4
26 7269 0.2
26 5253 0.8
26 3732 0.4
26 12780 0.7
27 1441 0.7
27 8372 0.7
27 8504 0.7
28 187 0.4
28 7963 0.4
28 4176 0.4
28 13216 0.8
29 13468 0.3
29 1089 0.6
30 6326 0.4
30 9124 0.3
30 1052 0.4
30 3786 0.1
30 3626 0.7
30 13339 0.8
30 6985 0.3
31 2117 0.1
31 9196 0.6
31 11809 0.3
31 12660 0.7
31 248 0.8
31 12786 0.8
31 13053 0.5
31 11869 0.5
31 12632 0.2
31 9974 0.7
32 9223 0.6
32 5575 0.3
32 13880 0.5
32 7169 0.2
32 10995 0.4
33 3221 0.5
33 2482 0.8
33 11380 0.9
33 8864 0.1
33 7646 0.4
33 3585 0.4
34 1092 0.3
34 8823 0.2
34 9110 0.8
34 4156 0.4
34 3060 0.9
34 1663 0.5
34 12886 0.2
34 8223 0.8
34 12016 0.8
34 10213 0.4
34 10913 0.4
34 9621 0.8
34 12202 0.7
35 11855 0.8
35 5182 0.2
35 12250 0.9
35 4728 0.5
35 11957 0.4
35 8831 0.7
35 9284 0.2
35 5730 0.4
35 7304 0.3
35 12057 0.1
35 4230 0.4
35 10392 0.9
35 6072 0.6
35 10508 0.9
36 3319 0.3
36 12162 0.8
36 12985 0.3
36 13792 0.3
36 8223 0.1
36 11188 0.8
36 8396 0.8
37 8915 0.7
37 9436 0.9
37 11310 0.9
39 4460 0.1
39 3893 0.4
39 7707 0.8
39 6797 0.1
39 12717 0.3
39 11816 0.2
226 13104 0.7
226 8084 0.3
41 3584 0.3
41 936 0.4
41 470 0.7
41 5500 0.6
41 3228 0.1
41 12829 0.6
41 3453 0.8
42 2856 0.7
42 3379 0.5
42 11985 0.8
42 13210 0.3
42 4675 0.5
42 12049 0.6
42 2540 0.5
42 10639 0.3
42 821 0.5
42 1492 0.7
42 10425 0.5
42 2548 0.8
42 1574 0.5
42 1821 0.2
42 7692 0.8
42 7736 0.8
42 4481 0.8
42 3727 0.4
42 13229 0.3
42 1145 0.8
42 9702 0.4
42 10856 0.4
42 4990 0.6
42 1250 0.8
42 9533 0.6
42 10328 0.5
42 11944 0.4
42 10608 0.5
42 3383 0.7
42 11370 0.7
42 451 0.6
42 9371 0.5
42 3111 0.2
42 10662 0.8
42 9787 0.1
42 5161 0.3
42 1211 0.4
42 12953 0.3
42 11376 0.8
42 13570 0.4
42 2030 0.2
42 14099 0.8
42 11487 0.4
42 3216 0.1
42 5633 0.3
42 564 0.6
42 9785 0.7
42 6716 0.8
42 10016 0.4
42 3554 0.2
42 6282 0.7
42 9590 0.6
4595 1030 0.1
4595 4154 0.2
4595 4171 0.8
43 10316 0.4
43 968 0.4
44 7351 0.7
45 4404 0.6
45 10432 0.3
45 11807 0.5
45 13225 0.4
46 2355 0.4
46 6470 0.9
46 8716 0.3
47 12167 0.9
47 10621 0.1
47 6658 0.5
49 5910 0.9
49 9762 0.8
50 5318 0.2
50 387 0.3
51 9839 0.7
51 5472 0.7
51 13157 0.3
51 13880 0.3
51 1604 0.3
51 2250 0.8
51 7177 0.2
51 2124 0.2
51 12117 0.2
51 3712 0.7
51 1107 0.2
52 9510 0.2
52 3333 0.7
52 52 0.3
52 7597 0.1
52 2499 0.7
53 7037 0.9
53 3831 0.7
53 484 0.2
53 6822 0.5
53 3544 0.9
53 3557 0.4
53 5974 0.2
54 821 0.9
55 810 0.9
55 1832 0.2
55 9737 0.8
55 8280 0.4
55 10692 0.2
55 9692 0.8
55 13216 0.6
55 10489 0.8
55 12355 0.2
55 11366 0.2
55 1043 0.4
55 8396 0.9
55 12779 0.5
55 1585 0.6
55 9886 0.4
55 3337 0.2
55 9776 0.5
55 7551 0.5
55 9436 0.5
55 11380 0.3
55 8686 0.2
55 1369 0.5
55 7942 0.8
55 6600 0.2
10513 7565 0.3
10513 7805 0.5
10513 5039 0.4
10513 8378 0.6
10513 3252 0.7
10513 10843 0.8
10513 5294 0.2
10513 9005 0.1
10513 1940 0.6
10513 891 0.3
10513 1624 0.1
10513 9693 0.6
10513 14068 0.6
10513 12109 0.3
10513 5109 0.2
10513 5726 0.7
10513 5511 0.7
10513 6575 0.8
10513 12649 0.6
10513 11527 0.9
10513 8395 0.5
10513 2785 0.3
10513 5063 0.5
10513 3160 0.2
10513 2175 0.9
10513 1150 0.2
10513 7033 0.4
10513 8064 0.7
10513 7540 0.1
10513 11898 0.9
10513 14000 0.5
10513 5702 0.9
10513 3652 0.3
10513 12244 0.4
10513 13738 0.6
10513 1701 0.3
10513 5874 0.6
10513 7106 0.7
10513 10067 0.9
10513 8159 0.9
10513 8306 0.9
10513 12615 0.8
10513 9725 0.3
10513 1708 0.4
10513 5478 0.3
10513 5823 0.6
10513 13715 0.6
10513 6411 0.3
56 7873 0.6
56 9600 0.4
57 856 0.2
57 1651 0.5
58 11364 0.4
58 728 0.1
58 906 0.3
58 9020 0.6
58 13556 0.4
58 3082 0.6
58 6006 0.5
58 1670 0.5
338 8268 0.8
338 12298 0.5
338 11879 0.3
338 9134 0.3
338 10468 0.4
338 11204 0.4
338 9279 0.7
338 10600 0.3
338 10035 0.7
60 4556 0.2
60 2133 0.9
60 2916 0.9
60 4482 0.4
60 2881 0.8
60 8340 0.6
60 4851 0.5
60 4793 0.6
60 12753 0.3
61 6326 0.4
61 8829 0.3
61 13623 0.8
61 11519 0.8
61 13909 0.6
61 7288 0.2
61 6080 0.4
61 7574 0.8
61 5133 0.4
61 2390 0.8
61 8396 0.1
61 64 0.4
62 821 0.4
62 7485 0.2
62 1255 0.1
62 8968 0.1
63 13245 0.2
63 8715 0.3
64 6341 0.6
64 6326 0.8
64 11922 0.5
64 13758 0.5
64 9734 0.6
64 1069 0.6
64 3314 0.5
64 1814 0.2
6900 13647 0.7
6900 2810 0.8
66 10914 0.4
4600 96 0.5
4600 9209 0.7
4600 7453 0.8
4600 2617 0.5
4600 4125 0.7
4600 8076 0.3
4600 8780 0.3
4600 11911 0.3
4600 2889 0.3
4600 9601 0.4
4600 13639 0.9
4600 13482 0.5
68 735 0.9
68 2410 0.2
68 13574 0.3
68 7363 0.2
68 11061 0.3
68 12359 0.9
69 759 0.1
69 10051 0.7
69 7894 0.5
69 6432 0.6
69 4562 0.7
69 5636 0.5
69 8964 0.4
69 10477 0.5
69 13399 0.7
69 3496 0.4
13203 12036 0.2
13203 5717 0.7
13203 939 0.1
13203 9968 0.8
13203 6802 0.3
13203 12601 0.4
11620 2662 0.7
11620 12999 0.4
71 11294 0.7
5336 4678 0.7
5336 5510 0.8
5336 11908 0.3
5336 7176 0.6
72 11934 0.3
72 9512 0.6
73 1842 0.5
73 391 0.6
73 6072 0.9
73 6767 0.4
73 13037 0.7
73 6744 0.2
73 13515 0.4
74 5536 0.3
74 993 0.1
74 3470 0.4
74 6556 0.3
75 1963 0.7
75 7733 0.9
75 6753 0.6
75 12489 0.6
76 5999 0.1
76 1651 0.2
76 2870 0.2
76 9033 0.6
76 3823 0.7
77 12326 0.8
77 12938 0.4
77 10604 0.5
77 5617 0.5
77 11710 0.5
77 2753 0.9
77 5957 0.1
77 4880 0.8
77 2078 0.8
11619 848 0.3
11619 7464 0.2
11619 12773 0.7
11619 148 0.1
11619 3573 0.5
11619 12442 0.9
11619 4579 0.5
11619 12973 0.2
11619 8755 0.2
11619 5516 0.9
11619 14049 0.6
78 1473 0.5
78 11003 0.2
78 5375 0.2
79 786 0.2
79 10731 0.7
79 8675 0.2
79 9803 0.6
79 8185 0.5
79 113 0.7
13718 10914 0.3
80 856 0.7
80 10035 0.5
80 9665 0.1
80 6824 0.9
80 6200 0.4
81 8546 0.7
81 7075 0.3
81 4596 0.4
81 1238 0.2
81 6609 0.9
81 3540 0.2
81 12617 0.8
81 13334 0.8
81 10503 0.8
81 8529 0.4
81 1030 0.6
82 9603 0.8
82 12278 0.4
82 10209 0.8
82 4814 0.5
82 5670 0.8
82 2765 0.8
82 4841 0.6
83 12568 0.6
83 4736 0.8
83 4639 0.6
83 4860 0.7
83 1128 0.3
83 13588 0.6
83 7538 0.3
12127 7778 0.5
12127 9966 0.9
12127 1343 0.5
12127 9916 0.8
12127 2212 0.1
12127 1896 0.4
12127 653 0.4
12127 11093 0.2
12127 10897 0.4
12127 10551 0.7
12127 885 0.4
12127 6808 0.6
12127 10660 0.6
12127 13246 0.3
12127 9601 0.2
12127 11373 0.7
12127 12951 0.4
12127 9024 0.6
12127 11166 0.3
12127 12858 0.5
12127 4392 0.4
12127 11168 0.6
12127 12440 0.2
11622 5093 0.3
11622 414 0.3
85 7767 0.6
85 11166 0.2
85 13275 0.6
85 5964 0.5
85 11508 0.3
86 5742 0.5
86 1884 0.5
86 10843 0.1
86 7903 0.7
86 4138 0.6
86 4837 0.8
86 1624 0.4
86 6358 0.3
86 10425 0.7
86 8064 0.6
86 2724 0.7
86 7482 0.4
86 5063 0.5
86 11209 0.9
86 2175 0.6
86 2420 0.3
86 10929 0.6
86 7540 0.8
86 12244 0.4
86 5136 0.8
86 9893 0.3
86 7106 0.4
86 10184 0.2
86 8159 0.2
86 8306 0.6
86 3128 0.7
86 9901 0.9
86 10676 0.4
86 4702 0.5
86 744 0.4
86 5823 0.6
87 4389 0.6
87 5443 0.7
87 5932 0.4
87 3667 0.2
88 3224 0.5
88 2854 0.6
88 3987 0.3
88 1721 0.2
89 5375 0.6
90 9024 0.9
90 3258 0.4
90 337 0.8
90 9534 0.8
90 12017 0.4
90 1708 0.2
90 5240 0.8
90 6021 0.5
90 13229 0.7
90 9936 0.7
90 8426 0.5
90 12397 0.2
90 279 0.5
90 5062 0.2
91 13331 0.1
91 2579 0.3
91 2104 0.7
91 8809 0.8
91 14030 0.5
91 9896 0.8
91 3180 0.7
91 91 0.6
91 406 0.8
91 6084 0.8
92 8824 0.3
93 11291 0.7
93 9848 0.4
93 9636 0.6
93 6114 0.5
6905 2453 0.6
6905 10714 0.8
6905 11375 0.7
6905 13977 0.7
6905 10812 0.7
6905 1063 0.4
95 3873 0.2
95 13918 0.7
95 8807 0.1
95 8483 0.1
95 12452 0.6
96 9209 0.1
96 7453 0.8
96 2617 0.1
96 4125 0.6
96 8780 0.3
96 11911 0.1
96 2889 0.8
96 9601 0.1
96 13639 0.2
96 13482 0.1
4605 4217 0.6
4605 1004 0.8
4605 2034 0.8
4605 11216 0.3
99 1466 0.7
99 4552 0.4
99 2232 0.5
101 10932 0.5
101 9881 0.1
101 7954 0.9
102 8966 0.3
102 3056 0.2
102 4442 0.9
103 12894 0.5
104 8936 0.8
104 10975 0.2
104 13608 0.2
105 2983 0.7
106 5068 0.9
106 2422 0.4
106 9954 0.9
106 11971 0.2
106 6699 0.9
106 9427 0.3
106 9007 0.8
106 2329 0.4
106 5427 0.9
106 13988 0.8
107 1226 0.7
107 4162 0.5
107 3890 0.1
108 669 0.9
109 10758 0.4
110 10571 0.8
110 13011 0.7
110 11934 0.3
110 12067 0.3
110 2123 0.1
110 856 0.9
111 12913 0.9
111 13810 0.4
111 2864 0.6
113 13847 0.8
113 6252 0.6
113 4419 0.9
113 1821 0.6
113 5727 0.9
113 6706 0.3
113 1028 0.8
113 1109 0.9
113 11512 0.9
113 3185 0.3
113 12545 0.1
114 13372 0.9
114 9349 0.6
114 9735 0.7
114 10852 0.8
114 6110 0.8
114 11937 0.6
114 5920 0.5
115 6814 0.8
115 13688 0.6
115 2757 0.6
116 9330 0.6
11835 7876 0.2
11835 11433 0.5
11835 5389 0.7
11835 705 0.6
11835 9289 0.7
11835 10239 0.3
11835 8455 0.3
118 912 0.4
118 7778 0.7
118 13042 0.3
118 6946 0.1
118 8798 0.5
118 13210 0.1
118 12569 0.4
118 4890 0.7
118 11192 0.5
118 4838 0.7
118 6616 0.2
118 599 0.7
118 5362 0.1
118 2218 0.4
118 2777 0.3
118 1623 0.5
118 13292 0.3
118 4790 0.3
118 10985 0.2
118 9935 0.5
118 13617 0.6
118 8909 0.3
118 12080 0.9
118 12488 0.5
118 194 0.6
118 4919 0.5
118 6723 0.2
118 11682 0.2
118 5541 0.6
119 893 0.4
119 9521 0.8
119 2073 0.4
119 7038 0.2
119 9921 0.2
120 5109 0.8
121 8556 0.4
121 9138 0.4
121 2130 0.3
121 5637 0.8
123 2301 0.4
123 5826 0.6
123 4876 0.9
124 4656 0.3
124 2027 0.8
124 5211 0.4
124 10208 0.4
124 4574 0.6
124 11180 0.8
124 10851 0.1
124 14034 0.7
124 4497 0.5
124 13020 0.6
124 334 0.6
124 12636 0.6
124 5207 0.6
125 10297 0.5
125 6000 0.4
125 12938 0.5
125 2271 0.2
125 5037 0.6
125 13636 0.5
125 7660 0.4
125 5988 0.2
125 5074 0.9
125 509 0.1
125 10587 0.9
126 3203 0.6
126 1157 0.6
126 1873 0.7
126 12075 0.8
127 6552 0.4
127 8677 0.6
127 13265 0.8
127 1551 0.8
127 9539 0.5
127 5888 0.3
127 6345 0.5
127 4626 0.7
127 12892 0.5
127 10634 0.1
127 2710 0.6
127 1084 0.5
127 1085 0.7
127 4675 0.4
127 13182 0.2
127 12978 0.4
127 12768 0.5
127 10090 0.5
127 9066 0.6
127 1453 0.8
127 2871 0.9
127 223 0.5
127 8885 0.1
127 6606 0.1
127 13117 0.5
127 1574 0.8
127 11713 0.7
127 13943 0.4
127 11037 0.2
127 6246 0.1
127 6763 0.5
127 5495 0.4
127 6475 0.4
127 3379 0.3
127 13971 0.6
127 12122 0.8
127 1725 0.3
127 8430 0.9
127 9653 0.7
127 1801 0.3
127 13975 0.6
127 6261 0.9
127 12416 0.5
127 875 0.4
127 12006 0.4
127 11145 0.8
127 13798 0.8
127 8204 0.2
127 8353 0.8
127 12865 0.1
127 1264 0.2
127 9490 0.2
127 13738 0.1
127 10621 0.5
127 2471 0.7
127 6590 0.3
127 9211 0.7
127 3122 0.4
127 353 0.4
127 786 0.8
127 10878 0.2
127 4028 0.2
127 8307 0.5
127 2992 0.2
127 12744 0.6
127 13927 0.7
127 2200 0.7
127 4208 0.8
127 3402 0.5
127 301 0.2
127 5033 0.1
127 10076 0.4
127 1075 0.4
127 2702 0.8
127 156 0.4
127 6682 0.3
128 2191 0.2
128 5067 0.4
128 9013 0.4
128 8996 0.8
128 8220 0.5
128 10122 0.7
128 4874 0.7
128 8810 0.2
128 11064 0.6
128 4819 0.8
128 2672 0.7
128 8290 0.2
128 7932 0.7
128 13234 0.6
129 2453 0.4
129 10714 0.7
129 1001 0.7
129 10697 0.8
129 7878 0.7
129 13977 0.4
129 9443 0.8
129 10812 0.5
129 2253 0.2
129 8515 0.7
129 5595 0.7
129 5507 0.3
129 5585 0.3
129 13812 0.4
130 6831 0.2
130 100 0.3
130 10456 0.3
130 2031 0.8
130 9144 0.4
130 8620 0.5
130 1563 0.1
130 583 0.1
131 6658 0.7
131 7284 0.9
131 267 0.8
131 3074 0.3
131 9969 0.9
131 4728 0.3
131 12049 0.6
131 9279 0.1
131 9176 0.9
131 14065 0.5
131 4677 0.6
131 170 0.8
131 1728 0.3
131 821 0.4
131 1673 0.5
131 478 0.5
131 12055 0.1
131 326 0.8
131 14022 0.8
131 8124 0.9
131 8895 0.9
131 9533 0.7
131 339 0.3
131 5013 0.4
131 4651 0.2
131 10608 0.8
131 1155 0.1
131 3554 0.5
131 9776 0.9
131 12670 0.1
131 5711 0.1
131 5440 0.1
131 6328 0.4
131 5291 0.8
131 199 0.3
131 1985 0.6
131 12965 0.4
132 10871 0.4
132 10299 0.6
132 1960 0.5
132 8055 0.7
132 9417 0.1
133 561 0.8
133 13021 0.3
133 9886 0.8
134 1292 0.7
134 9895 0.7
134 3678 0.8
134 2052 0.4
135 4692 0.7
135 4720 0.9
135 12611 0.3
135 10875 0.6
135 4306 0.3
135 6190 0.5
135 8009 0.9
135 3031 0.7
135 4186 0.3
135 5294 0.5
6909 2897 0.1
6909 14052 0.3
6909 6002 0.3
6909 6505 0.6
6909 13580 0.3
6909 7417 0.4
6909 13766 0.1
6909 12978 0.6
6909 2099 0.9
6909 12768 0.7
6909 9867 0.8
6909 3257 0.9
6909 13169 0.3
6909 11808 0.2
6909 1237 0.5
6909 316 0.3
6909 2872 0.3
6909 7485 0.7
6909 1854 0.3
6909 8585 0.6
6909 11380 0.5
6909 8187 0.7
137 523 0.6
137 10351 0.2
137 3685 0.5
137 5580 0.5
138 6326 0.4
138 9124 0.2
138 1052 0.1
138 3786 0.1
138 3626 0.8
138 6985 0.8
139 897 0.6
140 10910 0.5
141 5566 0.6
141 13993 0.8
142 7127 0.8
142 622 0.9
142 6606 0.7
142 12016 0.3
142 4951 0.5
142 7936 0.3
142 8223 0.5
142 1431 0.2
142 9498 0.6
143 2771 0.1
143 13090 0.2
143 7446 0.7
143 2167 0.3
143 3871 0.3
143 7857 0.1
143 8567 0.7
143 11221 0.4
143 13872 0.4
6912 12861 0.8
6912 13555 0.8
6912 7719 0.8
145 445 0.4
145 3506 0.8
145 6444 0.5
145 4127 0.2
145 6303 0.7
145 11329 0.1
145 3049 0.1
145 7262 0.4
145 10352 0.7
146 12511 0.8
147 5190 0.1
148 11744 0.8
913 3009 0.2
150 4543 0.4
150 1848 0.2
150 13486 0.8
150 10776 0.2
150 10723 0.5
150 14063 0.6
150 10573 0.4
151 13231 0.9
4208 2897 0.8
4208 12167 0.4
4208 174 0.1
4208 7578 0.8
4208 10327 0.7
4208 1854 0.9
4208 6002 0.6
4208 11720 0.6
4208 6703 0.5
4208 8223 0.4
4208 3801 0.7
4208 4133 0.4
4208 7171 0.8
4208 4426 0.4
4208 311 0.6
4208 9037 0.1
4208 4414 0.2
4208 13007 0.2
4208 9498 0.7
152 2608 0.2
152 9862 0.3
152 5203 0.9
152 7238 0.5
152 11194 0.2
152 10909 0.5
152 13051 0.9
152 10646 0.9
152 10058 0.5
152 7859 0.1
152 7597 0.8
152 9595 0.5
152 8969 0.5
152 9295 0.9
152 13908 0.3
152 5636 0.9
152 13972 0.8
152 1201 0.3
152 13399 0.5
152 323 0.6
152 789 0.5
152 1326 0.6
152 6937 0.5
152 7882 0.7
152 10130 0.1
153 8413 0.7
153 2623 0.2
153 13798 0.7
153 12423 0.3
154 9544 0.5
154 7692 0.5
155 6832 0.4
155 4769 0.6
155 13521 0.2
155 8944 0.2
155 13637 0.2
155 13953 0.1
155 7177 0.3
155 5818 0.3
155 9279 0.7
155 9693 0.3
155 3893 0.8
155 174 0.7
155 1237 0.8
155 11406 0.4
155 6020 0.3
155 3174 0.4
155 12229 0.2
155 12071 0.3
155 1854 0.1
155 13245 0.6
155 8745 0.8
155 11730 0.4
155 13142 0.7
155 6590 0.8
155 5101 0.7
155 10724 0.1
155 9785 0.3
156 8188 0.5
156 5549 0.9
156 1763 0.3
156 2853 0.7
156 2710 0.6
156 10827 0.4
156 2361 0.5
156 11167 0.6
156 12912 0.6
156 1714 0.2
156 8396 0.2
156 10272 0.2
156 10368 0.6
158 8987 0.8
158 8475 0.5
158 993 0.4
158 12822 0.7
978 4675 0.6
978 13887 0.2
978 10365 0.6
978 6887 0.5
978 8380 0.5
160 2211 0.8
161 14001 0.5
161 12416 0.7
161 6984 0.1
161 12180 0.6
161 12988 0.1
161 10173 0.3
161 2460 0.3
161 8223 0.5
161 9668 0.1
161 11108 0.2
161 1437 0.4
161 2479 0.1
161 13766 0.2
161 8674 0.6
161 9268 0.3
161 12859 0.1
161 5978 0.4
161 6736 0.2
161 8265 0.7
161 10368 0.3
162 12546 0.8
162 8885 0.5
163 7910 0.7
163 187 0.4
163 9688 0.7
163 13698 0.9
164 12173 0.4
164 4907 0.2
164 5694 0.1
164 8887 0.5
164 11324 0.8
165 9860 0.8
166 6779 0.9
166 6859 0.8
166 11256 0.9
166 10482 0.4
166 377 0.9
166 2134 0.5
166 2221 0.5
166 2871 0.5
166 12060 0.7
166 9526 0.2
166 3625 0.4
166 993 0.4
166 3383 0.8
166 9298 0.7
166 8414 0.3
166 6811 0.6
166 3234 0.6
166 11376 0.2
166 4121 0.9
166 13195 0.6
166 5487 0.2
166 12495 0.3
166 6766 0.6
166 4337 0.5
166 1768 0.8
166 3301 0.5
166 9372 0.3
1014 11937 0.9
1014 3660 0.4
1014 1179 0.9
1014 2154 0.8
168 3854 0.8
168 10949 0.2
168 5446 0.5
168 11164 0.8
169 4713 0.8
169 13256 0.4
169 13433 0.3
169 12907 0.7
170 7861 0.6
170 5109 0.2
170 1521 0.5
170 10439 0.5
170 8462 0.6
170 8489 0.4
170 13946 0.3
170 10476 0.3
170 3087 0.4
170 9788 0.1
170 268 0.4
170 11633 0.4
170 8471 0.1
11638 3893 0.4
11638 248 0.4
11638 7713 0.7
11638 13997 0.3
11638 13053 0.3
11638 2373 0.9
11638 8173 0.1
11638 12977 0.3
11638 9974 0.3
172 2091 0.3
172 7861 0.6
172 5375 0.8
172 2720 0.6
172 11521 0.7
172 11159 0.4
172 4779 0.1
172 2628 0.5
172 7168 0.2
172 8396 0.4
172 6987 0.2
173 12682 0.1
173 6202 0.5
174 2897 0.3
174 3040 0.4
174 12074 0.7
174 7629 0.4
174 4529 0.2
174 7061 0.3
174 4245 0.7
174 8599 0.1
174 6223 0.7
174 10409 0.5
174 4628 0.1
174 10349 0.9
174 9117 0.5
174 5893 0.2
174 13036 0.3
174 11399 0.2
174 3690 0.5
174 4562 0.3
174 13598 0.8
174 8386 0.8
174 13169 0.6
174 449 0.8
174 4001 0.7
174 6621 0.6
174 875 0.2
174 12925 0.3
174 12115 0.4
174 11317 0.9
174 5684 0.9
174 13412 0.5
174 2612 0.6
174 13635 0.3
174 435 0.6
174 3545 0.8
