11204 117619
2958 41 0.5
2962 41 0.3
3157 41 0.8
3203 41 0.3
3240 41 0.6
3502 41 0.3
3512 41 0.4
3526 41 0.4
3609 41 0.6
3624 41 0.2
3657 41 0.4
3673 41 0.2
3712 41 0.5
3872 41 0.1
3976 41 0.7
4005 41 0.5
4042 41 0.7
4135 41 0.2
4194 41 0.5
4221 41 0.8
4262 41 0.5
4287 41 0.2
4346 41 0.4
4382 41 0.9
4431 41 0.1
4474 41 0.6
4482 41 0.4
4560 41 0.9
4584 41 0.6
4600 41 0.8
4662 41 0.1
4668 41 0.7
4683 41 0.6
4722 41 0.6
4786 41 0.4
4789 41 0.8
4808 41 0.1
4875 41 0.1
4901 41 0.9
4983 41 0.6
4990 41 0.4
5116 41 0.7
5250 41 0.3
5253 41 0.1
5484 41 0.7
5494 41 0.9
5701 41 0.9
5804 41 0.3
5805 41 0.2
5826 41 0.4
5879 41 0.5
5911 41 0.7
5964 41 0.7
6010 41 0.4
6024 41 0.4
6057 41 0.9
6067 41 0.1
6158 41 0.2
6214 41 0.4
6396 41 0.8
6428 41 0.2
6531 41 0.2
6534 41 0.6
6583 41 0.3
6696 41 0.8
6937 41 0.9
7117 41 0.3
7123 41 0.3
7125 41 0.8
7157 41 0.7
7158 41 0.4
7179 41 0.5
7233 41 0.2
7301 41 0.5
7328 41 0.8
7371 41 0.4
7451 41 0.7
7573 41 0.4
7613 41 0.8
7647 41 0.7
7681 41 0.3
7754 41 0.6
7762 41 0.7
7765 41 0.1
7772 41 0.2
7883 41 0.8
7934 41 0.5
7950 41 0.6
8006 41 0.6
8249 41 0.3
8252 41 0.2
8396 41 0.6
8414 41 0.8
8461 41 0.6
8636 41 0.4
8689 41 0.6
8701 41 0.2
8702 41 0.8
8787 41 0.9
8799 41 0.6
9074 41 0.7
9090 41 0.2
9105 41 0.9
9198 41 0.2
9261 41 0.9
9281 41 0.4
9407 41 0.3
9452 41 0.9
9566 41 0.3
9813 41 0.9
9816 41 0.5
9857 41 0.1
10089 41 0.5
10149 41 0.3
10306 41 0.8
10400 41 0.9
10426 41 0.4
10510 41 0.7
10518 41 0.4
10585 41 0.1
10591 41 0.2
10692 41 0.4
10778 41 0.5
10788 41 0.3
10900 41 0.7
11088 41 0.6
11200 41 0.7
9718 42 0.5
44 43 0.8
446 43 0.2
766 43 0.6
804 43 0.3
1025 43 0.3
1169 43 0.6
1310 43 0.3
1330 43 0.2
2224 43 0.4
2341 43 0.4
2345 43 0.5
2362 43 0.3
3055 43 0.1
3064 43 0.5
3329 43 0.6
4310 43 0.8
5023 43 0.9
5042 43 0.8
5054 43 0.8
7244 43 0.3
7310 43 0.6
8571 43 0.1
8982 43 0.8
9039 43 0.5
9040 43 0.5
9162 43 0.7
9185 43 0.3
9280 43 0.7
10303 43 0.5
10338 43 0.8
10367 43 0.3
3329 44 0.2
3543 44 0.3
4834 44 0.2
5103 44 0.8
7660 44 0.6
8982 44 0.2
9075 44 0.8
9078 44 0.3
9379 44 0.5
125 45 0.5
369 45 0.3
726 45 0.7
846 45 0.3
3859 45 0.2
5074 45 0.4
5169 45 0.2
5206 45 0.8
5522 45 0.4
5549 45 0.5
5853 45 0.4
6207 45 0.7
6338 45 0.3
8060 45 0.7
8790 45 0.5
9246 45 0.4
9611 45 0.2
10528 45 0.4
10654 45 0.3
10771 45 0.3
10789 45 0.5
3855 46 0.4
5552 46 0.2
10708 46 0.6
912 47 0.5
3465 47 0.6
5799 47 0.8
6329 47 0.7
8244 47 0.4
1106 48 0.4
2076 48 0.8
3462 48 0.5
3761 48 0.4
5208 48 0.7
5613 48 0.4
5961 48 0.7
7692 48 0.2
10266 48 0.7
10285 48 0.7
5420 49 0.9
7444 49 0.9
4779 50 0.4
5841 50 0.8
7311 50 0.4
8658 50 0.8
552 51 0.5
691 51 0.7
737 51 0.5
1207 51 0.7
1506 51 0.3
1949 51 0.8
2033 51 0.7
2171 51 0.6
3406 51 0.5
3484 51 0.6
3755 51 0.7
4583 51 0.8
4807 51 0.6
5427 51 0.6
5754 51 0.5
5880 51 0.7
6032 51 0.2
6080 51 0.2
6660 51 0.4
6698 51 0.4
7608 51 0.9
7609 51 0.8
7623 51 0.9
7907 51 0.2
7941 51 0.4
8825 51 0.5
8959 51 0.9
9305 51 0.3
10485 51 0.3
10487 51 0.3
10786 51 0.5
630 52 0.8
9719 52 0.2
2877 53 0.6
4692 53 0.2
5550 53 0.7
154 54 0.6
154 55 0.2
1826 55 0.6
1785 56 0.8
2649 56 0.4
6793 56 0.3
7023 57 0.2
7024 57 0.4
8276 57 0.5
9744 58 0.9
9861 58 0.4
4845 59 0.5
4925 59 0.4
4990 59 0.3
6775 59 0.1
4888 60 0.7
1674 61 0.7
3314 62 0.2
1058 63 0.2
2900 63 0.4
2924 63 0.6
4597 63 0.5
5390 63 0.8
6189 63 0.3
7164 63 0.2
7579 63 0.4
2035 64 0.2
3432 64 0.6
8403 64 0.1
8448 64 0.7
8656 64 0.1
8892 64 0.4
184 65 0.6
507 65 0.8
623 65 0.2
1249 65 0.3
1471 65 0.9
1878 65 0.1
2038 65 0.6
3092 65 0.1
3992 65 0.9
4093 65 0.2
4459 65 0.7
4615 65 0.1
4870 65 0.2
5027 65 0.5
5464 65 0.5
5498 65 0.5
5627 65 0.9
6194 65 0.7
6206 65 0.6
6442 65 0.5
6630 65 0.9
7531 65 0.8
7869 65 0.8
10576 65 0.7
154 66 0.9
2832 67 0.4
9178 67 0.4
1636 68 0.1
7172 68 0.2
11066 68 0.4
546 69 0.9
598 69 0.7
843 69 0.3
1001 69 0.2
1058 69 0.2
1106 69 0.1
1111 69 0.4
1801 69 0.6
1936 69 0.8
2653 69 0.3
2733 69 0.2
3047 69 0.2
3201 69 0.7
3700 69 0.4
3970 69 0.5
4088 69 0.9
4164 69 0.3
4350 69 0.7
5388 69 0.7
5462 69 0.7
6073 69 0.7
6097 69 0.8
6171 69 0.4
6270 69 0.2
6553 69 0.2
6892 69 0.1
7437 69 0.4
7672 69 0.7
7805 69 0.6
7940 69 0.7
8008 69 0.7
8083 69 0.8
8239 69 0.3
8370 69 0.8
8460 69 0.3
8717 69 0.1
9001 69 0.1
9332 69 0.7
9582 69 0.8
10752 69 0.9
10824 69 0.3
640 70 0.7
10934 70 0.4
10967 70 0.7
451 71 0.3
513 71 0.8
542 71 0.5
1022 71 0.6
1175 71 0.3
1253 71 0.8
1292 71 0.9
1552 71 0.2
1593 71 0.6
2351 71 0.2
2513 71 0.6
2898 71 0.9
3003 71 0.1
3313 71 0.3
3394 71 0.4
3532 71 0.2
3572 71 0.4
3801 71 0.9
3835 71 0.8
3838 71 0.6
3874 71 0.9
4087 71 0.3
4455 71 0.4
4582 71 0.9
4620 71 0.3
4681 71 0.5
5022 71 0.3
5185 71 0.5
5386 71 0.4
6639 71 0.5
7349 71 0.6
7415 71 0.3
8313 71 0.7
8360 71 0.4
8707 71 0.6
8797 71 0.8
9042 71 0.5
9132 71 0.3
9339 71 0.3
9719 71 0.7
9720 71 0.7
10104 71 0.2
10185 71 0.5
10726 71 0.4
5841 72 0.6
6677 72 0.8
7183 72 0.8
8044 72 0.6
8079 72 0.7
8127 72 0.1
8658 72 0.7
9184 72 0.7
3197 73 0.9
9801 73 0.6
1630 74 0.6
8127 74 0.6
2699 75 0.3
6283 75 0.4
8643 75 0.7
10956 75 0.1
6874 76 0.7
2515 77 0.6
5737 77 0.4
6173 77 0.5
6793 77 0.3
6880 77 0.4
7259 77 0.8
8624 77 0.1
1104 78 0.3
5721 78 0.6
116 79 0.6
7222 79 0.4
8335 79 0.8
1986 80 0.7
7158 80 0.3
10841 80 0.4
1429 81 0.4
1978 81 0.2
2895 81 0.3
3649 81 0.6
5312 81 0.7
6287 81 0.2
6834 81 0.4
8691 81 0.9
1429 82 0.5
2895 82 0.2
6287 82 0.5
7474 82 0.8
9663 82 0.7
84 83 0.2
151 83 0.4
1296 83 0.6
1477 83 0.6
3016 83 0.7
4219 83 0.8
6317 83 0.7
7294 83 0.7
9735 83 0.2
10128 83 0.9
10521 83 0.9
10128 84 0.7
9846 85 0.2
10489 85 0.4
1494 86 0.4
1795 86 0.6
1921 86 0.6
2775 86 0.7
5423 86 0.9
5488 86 0.2
8999 86 0.2
10815 86 0.5
154 87 0.6
941 88 0.6
1104 88 0.2
3337 88 0.5
4667 88 0.8
6284 88 0.4
7615 88 0.3
7646 88 0.3
8535 88 0.8
9947 88 0.6
10156 88 0.3
295 89 0.5
296 89 0.5
924 90 0.5
1790 90 0.2
2284 90 0.1
2744 90 0.4
5704 90 0.3
6705 90 0.2
6969 90 0.6
8146 90 0.7
8157 90 0.4
9020 90 0.3
10034 90 0.4
10181 90 0.6
10444 90 0.5
1189 91 0.4
4761 91 0.5
6502 91 0.8
1625 92 0.6
3033 92 0.9
4404 92 0.6
5937 92 0.4
6279 92 0.8
11060 92 0.3
2162 93 0.6
3417 93 0.6
3945 93 0.8
7659 93 0.8
9707 93 0.3
10822 93 0.7
332 94 0.3
2437 94 0.9
2679 94 0.3
4210 94 0.8
4723 94 0.5
9078 94 0.5
9148 94 0.1
154 95 0.5
1335 96 0.1
330 97 0.9
615 97 0.4
1519 97 0.8
2975 97 0.2
3022 97 0.3
3191 97 0.8
3263 97 0.6
4713 97 0.2
5943 97 0.4
7055 97 0.3
7591 97 0.5
7679 97 0.2
7775 97 0.1
8491 97 0.6
8492 97 0.3
8664 97 0.4
8954 97 0.3
10422 97 0.6
10451 97 0.9
10493 97 0.5
10881 97 0.6
11063 97 0.3
11146 97 0.5
1450 98 0.2
1778 98 0.8
1884 98 0.6
2879 98 0.8
5622 98 0.6
6066 98 0.7
8234 98 0.6
9002 98 0.1
9199 98 0.5
10099 98 0.9
299 99 0.3
1549 99 0.7
1856 99 0.2
1900 99 0.6
2787 99 0.2
9554 99 0.7
2877 100 0.8
5683 100 0.2
6914 100 0.5
1153 101 0.2
1678 101 0.8
2196 101 0.8
5328 101 0.7
5897 101 0.7
7176 101 0.6
7954 101 0.2
8253 101 0.8
10179 101 0.2
638 102 0.1
2301 102 0.2
3009 102 0.8
5659 102 0.4
8924 102 0.4
9484 102 0.4
2142 103 0.9
4555 103 0.4
2142 104 0.8
4555 104 0.3
3833 105 0.2
6069 105 0.4
6911 105 0.8
8355 105 0.7
8373 105 0.2
3675 106 0.8
4943 106 0.6
6852 106 0.1
7223 106 0.9
7501 106 0.2
108 107 0.5
117 107 0.2
217 107 0.7
259 107 0.3
476 107 0.8
701 107 0.9
770 107 0.4
784 107 0.4
817 107 0.7
845 107 0.4
1076 107 0.2
1115 107 0.4
1188 107 0.6
1190 107 0.5
1226 107 0.4
1308 107 0.5
1493 107 0.2
1570 107 0.7
1663 107 0.5
1692 107 0.5
1800 107 0.1
1885 107 0.8
1970 107 0.1
1989 107 0.5
2143 107 0.8
2252 107 0.1
2263 107 0.1
2340 107 0.5
2353 107 0.2
2461 107 0.6
2491 107 0.7
2932 107 0.2
2937 107 0.2
3279 107 0.2
3405 107 0.4
3434 107 0.4
3437 107 0.3
3446 107 0.8
3471 107 0.3
3851 107 0.2
4005 107 0.8
4221 107 0.8
4611 107 0.5
4748 107 0.2
4813 107 0.7
5210 107 0.5
5235 107 0.6
5338 107 0.5
5385 107 0.3
5480 107 0.3
5878 107 0.9
5902 107 0.3
5964 107 0.7
6070 107 0.2
6100 107 0.2
6244 107 0.7
6251 107 0.9
6271 107 0.3
6342 107 0.6
6428 107 0.7
6637 107 0.4
6700 107 0.3
7186 107 0.8
7215 107 0.4
7331 107 0.5
7412 107 0.4
7425 107 0.6
7557 107 0.8
7726 107 0.6
7853 107 0.3
8006 107 0.8
8165 107 0.7
8243 107 0.4
8298 107 0.7
8417 107 0.6
8564 107 0.8
8625 107 0.1
8642 107 0.3
8999 107 0.9
9200 107 0.6
9204 107 0.5
9277 107 0.2
9284 107 0.6
9327 107 0.2
9404 107 0.7
9535 107 0.4
9541 107 0.7
9668 107 0.6
9764 107 0.8
10411 107 0.4
10415 107 0.7
10510 107 0.2
10634 107 0.8
10729 107 0.5
10796 107 0.4
10829 107 0.4
11176 107 0.5
180 108 0.1
205 108 0.5
253 108 0.7
259 108 0.8
291 108 0.3
300 108 0.9
500 108 0.4
559 108 0.2
622 108 0.5
654 108 0.7
684 108 0.8
740 108 0.6
747 108 0.1
793 108 0.3
822 108 0.2
845 108 0.3
868 108 0.5
910 108 0.6
911 108 0.6
916 108 0.3
918 108 0.4
933 108 0.4
957 108 0.2
975 108 0.6
994 108 0.6
1017 108 0.8
1074 108 0.3
1076 108 0.5
1098 108 0.6
1188 108 0.6
1190 108 0.9
1213 108 0.4
1269 108 0.3
1351 108 0.9
1357 108 0.1
1504 108 0.3
1520 108 0.9
1609 108 0.9
1635 108 0.4
1688 108 0.4
1725 108 0.8
1747 108 0.3
1767 108 0.7
1842 108 0.9
1859 108 0.2
1982 108 0.3
2036 108 0.5
2093 108 0.4
2138 108 0.6
2154 108 0.1
2239 108 0.6
2253 108 0.2
2254 108 0.6
2285 108 0.3
2291 108 0.6
2318 108 0.4
2340 108 0.5
2434 108 0.4
2564 108 0.8
2585 108 0.9
2587 108 0.3
2598 108 0.6
2718 108 0.2
2857 108 0.7
2874 108 0.7
2882 108 0.7
2903 108 0.8
2905 108 0.6
3048 108 0.6
3070 108 0.5
3106 108 0.6
3122 108 0.8
3134 108 0.7
3155 108 0.2
3194 108 0.6
3245 108 0.5
3288 108 0.1
3289 108 0.1
3397 108 0.1
3443 108 0.6
3512 108 0.9
3533 108 0.4
3539 108 0.7
3573 108 0.8
3645 108 0.2
3698 108 0.4
3725 108 0.9
3732 108 0.3
3800 108 0.6
3851 108 0.5
3908 108 0.4
3913 108 0.2
3914 108 0.5
3918 108 0.2
3940 108 0.6
3976 108 0.4
4005 108 0.8
4213 108 0.8
4221 108 0.4
4236 108 0.8
4283 108 0.5
4335 108 0.4
4346 108 0.6
4381 108 0.8
4398 108 0.8
4417 108 0.6
4430 108 0.3
4474 108 0.9
4476 108 0.2
4514 108 0.2
4515 108 0.5
4531 108 0.1
4560 108 0.6
4568 108 0.4
4572 108 0.6
4574 108 0.8
4585 108 0.8
4601 108 0.1
4623 108 0.8
4668 108 0.1
4722 108 0.5
4764 108 0.1
4778 108 0.4
4786 108 0.5
4862 108 0.5
4900 108 0.5
4901 108 0.2
4927 108 0.8
4978 108 0.6
5116 108 0.6
5117 108 0.7
5133 108 0.6
5204 108 0.7
5288 108 0.8
5425 108 0.2
5494 108 0.8
5548 108 0.9
5708 108 0.1
5716 108 0.3
5826 108 0.4
5917 108 0.3
5982 108 0.8
6070 108 0.6
6081 108 0.4
6100 108 0.4
6155 108 0.7
6178 108 0.3
6271 108 0.6
6280 108 0.2
6310 108 0.6
6320 108 0.3
6357 108 0.1
6405 108 0.7
6427 108 0.8
6428 108 0.2
6532 108 0.1
6534 108 0.4
6562 108 0.7
6576 108 0.3
6583 108 0.5
6584 108 0.7
6642 108 0.1
6645 108 0.6
6669 108 0.8
6830 108 0.7
6986 108 0.9
7037 108 0.6
7123 108 0.2
7199 108 0.5
7209 108 0.4
7232 108 0.8
7346 108 0.2
7356 108 0.4
7371 108 0.9
7483 108 0.3
7543 108 0.4
7647 108 0.7
7689 108 0.5
7765 108 0.3
7806 108 0.2
7858 108 0.5
7950 108 0.7
8095 108 0.6
8162 108 0.8
8236 108 0.5
8247 108 0.4
8251 108 0.4
8252 108 0.8
8342 108 0.6
8387 108 0.8
8414 108 0.1
8415 108 0.1
8436 108 0.1
8449 108 0.7
8466 108 0.6
8513 108 0.4
8763 108 0.6
8833 108 0.8
8851 108 0.6
8855 108 0.7
8994 108 0.6
8999 108 0.9
9022 108 0.9
9193 108 0.1
9261 108 0.3
9281 108 0.7
9372 108 0.4
9407 108 0.4
9448 108 0.3
9452 108 0.4
9527 108 0.2
9596 108 0.9
9673 108 0.2
9841 108 0.2
9901 108 0.4
9930 108 0.8
10033 108 0.8
10120 108 0.5
10387 108 0.9
10399 108 0.6
10404 108 0.6
10412 108 0.6
10416 108 0.1
10467 108 0.8
10468 108 0.5
10470 108 0.2
10510 108 0.2
10517 108 0.2
10549 108 0.3
10634 108 0.8
10648 108 0.4
10664 108 0.5
10668 108 0.2
10670 108 0.2
10747 108 0.7
10762 108 0.6
10787 108 0.1
11059 108 0.8
11088 108 0.5
11144 108 0.5
11166 108 0.4
11176 108 0.2
6395 109 0.5
6824 109 0.4
8392 109 0.3
1189 110 0.9
1335 110 0.8
2919 110 0.5
7008 110 0.7
8866 111 0.4
5077 112 0.3
9652 112 0.1
4552 113 0.6
6884 113 0.6
8965 113 0.3
3544 114 0.6
5940 114 0.5
7194 114 0.3
7270 114 0.3
7594 114 0.8
9403 114 0.7
10927 114 0.3
212 115 0.4
2798 115 0.5
7101 115 0.2
8168 115 0.9
9301 115 0.7
10631 115 0.2
1334 116 0.6
2571 116 0.7
3312 116 0.6
4459 116 0.4
4817 116 0.5
5690 116 0.3
7222 116 0.4
8335 116 0.1
8706 116 0.6
9483 116 0.3
476 117 0.4
701 117 0.7
770 117 0.1
784 117 0.7
817 117 0.4
845 117 0.2
1076 117 0.3
1115 117 0.3
1190 117 0.2
1226 117 0.4
1308 117 0.6
1493 117 0.8
1570 117 0.7
1663 117 0.5
1692 117 0.2
1800 117 0.5
1885 117 0.3
2252 117 0.4
2263 117 0.7
2340 117 0.8
2353 117 0.4
2461 117 0.7
2932 117 0.4
2937 117 0.5
3405 117 0.8
3434 117 0.5
3446 117 0.5
3471 117 0.1
3851 117 0.4
4005 117 0.8
4221 117 0.8
4611 117 0.7
4748 117 0.5
4813 117 0.3
5210 117 0.6
5235 117 0.3
5338 117 0.7
5480 117 0.9
5878 117 0.3
5902 117 0.9
5964 117 0.2
6244 117 0.8
6251 117 0.3
6271 117 0.2
6342 117 0.4
7186 117 0.5
7215 117 0.9
7331 117 0.6
7412 117 0.1
7425 117 0.2
7726 117 0.2
7853 117 0.6
8165 117 0.5
8243 117 0.8
8298 117 0.4
8417 117 0.3
8564 117 0.5
8642 117 0.6
8999 117 0.5
9200 117 0.6
9204 117 0.8
9277 117 0.8
9284 117 0.8
9327 117 0.5
9404 117 0.3
9535 117 0.9
9541 117 0.3
9668 117 0.6
9764 117 0.4
10411 117 0.2
10415 117 0.9
10510 117 0.4
10634 117 0.5
10729 117 0.7
10796 117 0.4
10829 117 0.5
1699 118 0.1
2508 118 0.4
2656 118 0.9
3935 118 0.5
5077 118 0.8
5679 118 0.6
6219 118 0.4
6293 118 0.5
6756 118 0.8
9072 118 0.5
9509 118 0.7
9652 118 0.5
9800 118 0.2
9840 118 0.8
6668 119 0.6
8515 119 0.6
9761 119 0.2
3134 120 0.4
151 121 0.6
2681 121 0.2
5243 121 0.8
8098 121 0.4
9185 121 0.5
1538 122 0.7
7164 122 0.8
2546 123 0.2
8029 123 0.4
154 124 0.5
369 125 0.7
726 125 0.5
846 125 0.2
1419 125 0.4
1449 125 0.4
1508 125 0.1
3029 125 0.5
3409 125 0.5
3665 125 0.2
3751 125 0.3
3759 125 0.4
3843 125 0.2
3859 125 0.9
4356 125 0.9
4405 125 0.6
4406 125 0.3
5000 125 0.9
5060 125 0.9
5074 125 0.9
5169 125 0.8
5206 125 0.6
5522 125 0.2
5549 125 0.8
5559 125 0.5
5669 125 0.6
5828 125 0.3
5853 125 0.3
6110 125 0.3
6207 125 0.5
6338 125 0.3
6514 125 0.7
6827 125 0.1
7247 125 0.2
7266 125 0.7
7514 125 0.2
7625 125 0.8
7895 125 0.5
7896 125 0.6
7917 125 0.8
8060 125 0.1
8304 125 0.2
8640 125 0.4
8790 125 0.3
8800 125 0.4
8855 125 0.5
8944 125 0.4
9246 125 0.7
9302 125 0.8
9611 125 0.5
9947 125 0.6
10528 125 0.4
10635 125 0.6
10654 125 0.8
10771 125 0.3
10789 125 0.2
10790 125 0.2
11052 125 0.6
515 126 0.5
821 126 0.8
2233 126 0.3
8989 126 0.4
254 127 0.2
382 127 0.8
670 127 0.9
716 127 0.4
753 127 0.6
971 127 0.2
1192 127 0.5
1201 127 0.2
2335 127 0.2
2570 127 0.3
3100 127 0.8
3170 127 0.5
3383 127 0.8
3401 127 0.8
3466 127 0.1
3758 127 0.8
3994 127 0.5
3996 127 0.1
4720 127 0.7
5013 127 0.6
5680 127 0.2
5996 127 0.5
6854 127 0.2
6870 127 0.7
7236 127 0.4
7701 127 0.8
8146 127 0.9
9357 127 0.3
9447 127 0.6
9569 127 0.9
10619 127 0.2
10669 127 0.5
10753 127 0.5
6138 128 0.5
9709 128 0.7
1868 129 0.9
